Date,Phase,Close_^GSPC,Hedge,Regime,Xi
2016-03-17,Pre-COVID,103.14605560201451,-0.8721557855606079,2,0.4377863109111786
2016-03-18,Pre-COVID,103.60048037091948,-0.8721479177474976,2,0.4377656877040863
2016-03-21,Pre-COVID,103.70258664919068,-0.8721417188644409,2,0.43774861097335815
2016-03-22,Pre-COVID,103.61159926827534,-0.8721367120742798,2,0.4377351701259613
2016-03-23,Pre-COVID,102.94993232096243,-0.8721336126327515,2,0.4377267062664032
2016-03-24,Pre-COVID,102.91101000990763,-0.8721285462379456,2,0.43771323561668396
2016-03-28,Pre-COVID,102.967122802668,-0.8721233606338501,2,0.4376989006996155
2016-04-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-04-04,Pre-COVID,99.6791677654946,-0.8722112774848938,2,0.43800488114356995
2016-04-05,Pre-COVID,98.66797320693365,-0.8722147345542908,2,0.4379931092262268
2016-04-06,Pre-COVID,99.7047387035287,-0.8722121715545654,2,0.4379635751247406
2016-04-07,Pre-COVID,98.51069603716421,-0.8722156882286072,2,0.4379560947418213
2016-04-08,Pre-COVID,98.78520376716102,-0.8722122311592102,2,0.43793800473213196
2016-04-11,Pre-COVID,98.51455346793627,-0.8722097277641296,2,0.4379255771636963
2016-04-12,Pre-COVID,99.46641426309468,-0.8722028136253357,2,0.4379020929336548
2016-04-13,Pre-COVID,100.46507069934454,-0.872194230556488,2,0.4378792941570282
2016-04-14,Pre-COVID,100.4824438608371,-0.8721896409988403,2,0.4378655254840851
2016-04-15,Pre-COVID,100.38354051368256,-0.8721847534179688,2,0.4378511607646942
2016-04-18,Pre-COVID,101.04015179078428,-0.872176468372345,2,0.4378291368484497
2016-04-19,Pre-COVID,101.35180864033867,-0.872169554233551,2,0.43781033158302307
2016-04-20,Pre-COVID,101.4289925910239,-0.8721636533737183,2,0.4377937912940979
2016-04-21,Pre-COVID,100.90216766408244,-0.8721598982810974,2,0.43778279423713684
2016-04-22,Pre-COVID,100.90699681405664,-0.8721544742584229,2,0.43776699900627136
2016-04-25,Pre-COVID,100.72414870625306,-0.872149646282196,2,0.4377530515193939
2016-04-26,Pre-COVID,100.9127800156111,-0.8721441030502319,2,0.4377378821372986
2016-04-27,Pre-COVID,101.079220791917,-0.872138500213623,2,0.43772274255752563
2016-05-02,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-05-03,Pre-COVID,99.13233618011394,-0.8722135424613953,2,0.43801000714302063
2016-05-04,Pre-COVID,98.5437984727531,-0.8722158074378967,2,0.4379948675632477
2016-05-05,Pre-COVID,98.52024570417089,-0.8722165822982788,2,0.43797624111175537
2016-05-06,Pre-COVID,98.83301192640417,-0.8722160458564758,2,0.43795379996299744
2016-05-09,Pre-COVID,98.90748230873902,-0.872212827205658,2,0.43793749809265137
2016-05-10,Pre-COVID,100.14220805094153,-0.8722047805786133,2,0.43791037797927856
2016-05-11,Pre-COVID,99.18469651823692,-0.8722034692764282,2,0.43790435791015625
2016-05-12,Pre-COVID,99.16788819284932,-0.8721992373466492,2,0.43789151310920715
2016-05-13,Pre-COVID,98.32711417474346,-0.8721981048583984,2,0.43788620829582214
2016-05-16,Pre-COVID,99.29039074019619,-0.8721901774406433,2,0.4378627836704254
2016-05-17,Pre-COVID,98.35593933848389,-0.8721883893013,2,0.4378562271595001
2016-05-18,Pre-COVID,98.37611988546877,-0.8721835017204285,2,0.43784111738204956
2016-05-19,Pre-COVID,98.01146836850278,-0.8721797466278076,2,0.43782931566238403
2016-05-20,Pre-COVID,98.60144880023394,-0.8721728920936584,2,0.4378088116645813
2016-05-23,Pre-COVID,98.39581952433025,-0.8721684217453003,2,0.4377952516078949
2016-05-24,Pre-COVID,99.74201038597334,-0.8721588253974915,2,0.43776753544807434
2016-05-25,Pre-COVID,100.43768503966378,-0.8721508979797363,2,0.4377467632293701
2016-05-26,Pre-COVID,100.41654854116521,-0.8721457719802856,2,0.437732994556427
2016-06-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-06-02,Pre-COVID,100.28246780734553,-0.8722082376480103,2,0.4379992187023163
2016-06-03,Pre-COVID,99.99046384774904,-0.8722087740898132,2,0.43797817826271057
2016-06-06,Pre-COVID,100.48014526583535,-0.8722069263458252,2,0.43795350193977356
2016-06-07,Pre-COVID,100.60970901245467,-0.8722058534622192,2,0.4379323720932007
2016-06-08,Pre-COVID,100.94268353836836,-0.8722004294395447,2,0.437913179397583
2016-06-09,Pre-COVID,100.76928837975656,-0.8721970319747925,2,0.4378994405269623
2016-06-10,Pre-COVID,99.84471190121104,-0.8721960186958313,2,0.4378930330276489
2016-06-13,Pre-COVID,99.03445295513728,-0.8721945285797119,2,0.43788737058639526
2016-06-14,Pre-COVID,98.85630134985398,-0.8721916675567627,2,0.43787670135498047
2016-06-15,Pre-COVID,98.67433528367029,-0.8721878528594971,2,0.43786388635635376
2016-06-16,Pre-COVID,98.98348105841056,-0.8721821904182434,2,0.43784648180007935
2016-06-17,Pre-COVID,98.66099629997292,-0.8721785545349121,2,0.4378345310688019
2016-06-20,Pre-COVID,99.2340376440773,-0.8721718192100525,2,0.4378143846988678
2016-06-21,Pre-COVID,99.50316646772548,-0.872165858745575,2,0.4377966821193695
2016-06-22,Pre-COVID,99.33883065375208,-0.8721612095832825,2,0.4377827048301697
2016-06-23,Pre-COVID,100.66640260053197,-0.8721516132354736,2,0.43775510787963867
2016-06-24,Pre-COVID,97.05048555296194,-0.8721581697463989,2,0.4377717673778534
2016-06-27,Pre-COVID,95.29421122995896,-0.872158944606781,2,0.43777209520339966
2016-07-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-07-05,Pre-COVID,99.31525225620678,-0.8722127676010132,2,0.43800827860832214
2016-07-06,Pre-COVID,99.84688315091233,-0.8722109198570251,2,0.4379810094833374
2016-07-07,Pre-COVID,99.75985881997282,-0.872211217880249,2,0.43796247243881226
2016-07-08,Pre-COVID,101.28153079234517,-0.8722039461135864,2,0.4379253089427948
2016-07-11,Pre-COVID,101.62676058545456,-0.8721979260444641,2,0.43790537118911743
2016-07-12,Pre-COVID,102.3390923487665,-0.8721897602081299,2,0.43788182735443115
2016-07-13,Pre-COVID,102.35288435852586,-0.8721842765808105,2,0.4378672242164612
2016-07-14,Pre-COVID,102.8911790693946,-0.8721767663955688,2,0.43784815073013306
2016-07-15,Pre-COVID,102.79559858425252,-0.8721723556518555,2,0.43783506751060486
2016-07-18,Pre-COVID,103.04048802353185,-0.872165858745575,2,0.43781718611717224
2016-07-19,Pre-COVID,102.89260703000099,-0.8721609115600586,2,0.43780291080474854
2016-07-20,Pre-COVID,103.33198934764607,-0.8721535801887512,2,0.4377829134464264
2016-07-21,Pre-COVID,102.95869954814916,-0.8721492886543274,2,0.4377705752849579
2016-07-22,Pre-COVID,103.42756983278814,-0.8721421360969543,2,0.4377503991127014
2016-07-25,Pre-COVID,103.116100279056,-0.8721377849578857,2,0.4377385079860687
2016-07-26,Pre-COVID,103.14938453156448,-0.8721327185630798,2,0.4377245604991913
2016-07-27,Pre-COVID,103.02575564947074,-0.8721279501914978,2,0.4377117156982422
2016-07-28,Pre-COVID,103.19123654771136,-0.8721222877502441,2,0.43769651651382446
2016-08-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-08-02,Pre-COVID,99.36383805187747,-0.8722125291824341,2,0.43800783157348633
2016-08-03,Pre-COVID,99.67523868444057,-0.8722115159034729,2,0.43798279762268066
2016-08-04,Pre-COVID,99.69642683828322,-0.8722115159034729,2,0.43796318769454956
2016-08-05,Pre-COVID,100.55416469246082,-0.8722077012062073,2,0.4379340708255768
2016-08-08,Pre-COVID,100.4629454165491,-0.8722039461135864,2,0.43791958689689636
2016-08-09,Pre-COVID,100.50210526351304,-0.8721998333930969,2,0.43790385127067566
2016-08-10,Pre-COVID,100.21419828985508,-0.8721965551376343,2,0.43789151310920715
2016-08-11,Pre-COVID,100.68867123171663,-0.8721902966499329,2,0.4378737211227417
2016-08-12,Pre-COVID,100.60851838010491,-0.8721863031387329,2,0.43786126375198364
2016-08-15,Pre-COVID,100.8895088385754,-0.8721799850463867,2,0.4378434121608734
2016-08-16,Pre-COVID,100.3367274491521,-0.8721768260002136,2,0.43783318996429443
2016-08-17,Pre-COVID,100.52421561938067,-0.8721711039543152,2,0.437816321849823
2016-08-18,Pre-COVID,100.74533042442324,-0.8721652626991272,2,0.43779897689819336
2016-08-19,Pre-COVID,100.60022980824608,-0.8721604943275452,2,0.4377847909927368
2016-08-22,Pre-COVID,100.54355936917332,-0.8721554279327393,2,0.43776974081993103
2016-08-23,Pre-COVID,100.73979721227325,-0.8721494078636169,2,0.43775227665901184
2016-08-24,Pre-COVID,100.21189278479257,-0.8721461892127991,2,0.4377429783344269
2016-08-25,Pre-COVID,100.07508074047425,-0.8721416592597961,2,0.43773046135902405
2016-09-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-09-02,Pre-COVID,100.42010413364248,-0.8722074627876282,2,0.43799784779548645
2016-09-06,Pre-COVID,100.71952462498494,-0.8722050786018372,2,0.4379696846008301
2016-09-07,Pre-COVID,100.70478077491923,-0.8722048997879028,2,0.4379501938819885
2016-09-08,Pre-COVID,100.48091267468398,-0.872205376625061,2,0.4379327595233917
2016-09-09,Pre-COVID,98.01691280424092,-0.8722103834152222,2,0.4379410445690155
2016-09-12,Pre-COVID,99.455512203713,-0.8722028732299805,2,0.43791308999061584
2016-09-13,Pre-COVID,97.98051989896808,-0.8722041845321655,2,0.43791189789772034
2016-09-14,Pre-COVID,97.92293903524836,-0.8722007274627686,2,0.4379000663757324
2016-09-15,Pre-COVID,98.91286879446703,-0.8721939921379089,2,0.43787887692451477
2016-09-16,Pre-COVID,98.53974029905837,-0.8721905946731567,2,0.43786755204200745
2016-09-19,Pre-COVID,98.53790715827978,-0.8721859455108643,2,0.4378528296947479
2016-09-20,Pre-COVID,98.5673836121488,-0.8721809983253479,2,0.4378376603126526
2016-09-21,Pre-COVID,99.6434597416981,-0.872172474861145,2,0.437812864780426
2016-09-22,Pre-COVID,100.29112074965786,-0.8721650838851929,2,0.43779149651527405
2016-09-23,Pre-COVID,99.71577320922108,-0.8721616268157959,2,0.4377809464931488
2016-09-26,Pre-COVID,98.8594378015896,-0.8721590638160706,2,0.4377729594707489
2016-09-27,Pre-COVID,99.49650483032595,-0.8721520304679871,2,0.43775254487991333
2016-09-28,Pre-COVID,100.02349344224814,-0.872145414352417,2,0.4377346634864807
2016-10-03,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-10-04,Pre-COVID,99.50444377292843,-0.8722119331359863,2,0.43800652027130127
2016-10-05,Pre-COVID,99.93198358614028,-0.8722103834152222,2,0.43797993659973145
2016-10-06,Pre-COVID,99.98010680870172,-0.8722102642059326,2,0.4379599690437317
2016-10-07,Pre-COVID,99.65482319516734,-0.8722110986709595,2,0.4379437565803528
2016-10-10,Pre-COVID,100.11382384754202,-0.8722057938575745,2,0.4379241168498993
2016-10-11,Pre-COVID,98.86775998260335,-0.8722063302993774,2,0.43792062997817993
2016-10-12,Pre-COVID,98.98112067236953,-0.872202455997467,2,0.4379045367240906
2016-10-13,Pre-COVID,98.67435207333708,-0.8721994161605835,2,0.4378943145275116
2016-10-14,Pre-COVID,98.69424526463536,-0.8721957206726074,2,0.43788158893585205
2016-10-17,Pre-COVID,98.39441273570918,-0.8721920847892761,2,0.43786975741386414
2016-10-18,Pre-COVID,99.00056200242311,-0.8721854090690613,2,0.4378495216369629
2016-10-19,Pre-COVID,99.21756836519425,-0.8721797466278076,2,0.4378325343132019
2016-10-20,Pre-COVID,99.08107237969901,-0.8721752166748047,2,0.4378185272216797
2016-10-21,Pre-COVID,99.07273553973414,-0.8721701502799988,2,0.4378032684326172
2016-10-24,Pre-COVID,99.54331513650446,-0.8721634149551392,2,0.4377835690975189
2016-10-25,Pre-COVID,99.1652767226504,-0.8721593618392944,2,0.4377712905406952
2016-10-26,Pre-COVID,98.99268832023407,-0.8721546530723572,2,0.43775737285614014
2016-10-27,Pre-COVID,98.69702421129031,-0.872150719165802,2,0.43774619698524475
2016-11-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-11-02,Pre-COVID,99.34744997025877,-0.8722126483917236,2,0.4380079507827759
2016-11-03,Pre-COVID,98.90799637671316,-0.8722143173217773,2,0.43799087405204773
2016-11-04,Pre-COVID,98.74320272428625,-0.8722153902053833,2,0.4379735589027405
2016-11-07,Pre-COVID,100.93762663150514,-0.8722070455551147,2,0.4379304349422455
2016-11-08,Pre-COVID,101.31836078063681,-0.8722008466720581,2,0.4379100501537323
2016-11-09,Pre-COVID,102.44066636568954,-0.8721904754638672,2,0.43788206577301025
2016-11-10,Pre-COVID,102.64050208073085,-0.8721837401390076,2,0.437865287065506
2016-11-11,Pre-COVID,102.4970157596792,-0.872179388999939,2,0.437853068113327
2016-11-14,Pre-COVID,102.48517706877945,-0.8721747398376465,2,0.4378392696380615
2016-11-15,Pre-COVID,103.25184791675458,-0.8721657395362854,2,0.43781596422195435
2016-11-16,Pre-COVID,103.08847629458225,-0.8721607327461243,2,0.43780168890953064
2016-11-17,Pre-COVID,103.57055611209991,-0.8721530437469482,2,0.43778112530708313
2016-11-18,Pre-COVID,103.32335407223798,-0.8721482753753662,2,0.43776750564575195
2016-11-21,Pre-COVID,104.0942910109768,-0.8721392750740051,2,0.43774405121803284
2016-11-22,Pre-COVID,104.31970014815705,-0.8721328973770142,2,0.4377281069755554
2016-11-23,Pre-COVID,104.40399301470993,-0.8721271753311157,2,0.4377133250236511
2016-11-25,Pre-COVID,104.81267063640477,-0.8721199035644531,2,0.4376955032348633
2016-11-28,Pre-COVID,104.26192872391282,-0.872116208076477,2,0.43768584728240967
2016-12-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2016-12-02,Pre-COVID,100.03970065063159,-0.8722097277641296,2,0.43800151348114014
2016-12-05,Pre-COVID,100.622062285563,-0.8722060918807983,2,0.43797117471694946
2016-12-06,Pre-COVID,100.9652729060386,-0.8722040057182312,2,0.43794742226600647
2016-12-07,Pre-COVID,102.29430316277022,-0.8721967935562134,2,0.4379117786884308
2016-12-08,Pre-COVID,102.51519165508591,-0.872191309928894,2,0.4378930330276489
2016-12-09,Pre-COVID,103.12402781875734,-0.8721834421157837,2,0.43787088990211487
2016-12-12,Pre-COVID,103.00673094836755,-0.8721783757209778,2,0.4378575086593628
2016-12-13,Pre-COVID,103.68037176656419,-0.8721703886985779,2,0.4378371238708496
2016-12-14,Pre-COVID,102.83878037105345,-0.8721685409545898,2,0.43783098459243774
2016-12-15,Pre-COVID,103.2381267978389,-0.8721619844436646,2,0.43781206011772156
2016-12-16,Pre-COVID,103.05739579777024,-0.8721572756767273,2,0.43779829144477844
2016-12-19,Pre-COVID,103.2609465936552,-0.8721513152122498,2,0.4377809166908264
2016-12-20,Pre-COVID,103.63655954139341,-0.8721445798873901,2,0.4377618730068207
2016-12-21,Pre-COVID,103.38188705449029,-0.8721400499343872,2,0.43774843215942383
2016-12-22,Pre-COVID,103.18928931489803,-0.8721355199813843,2,0.43773576617240906
2016-12-23,Pre-COVID,103.31845292481145,-0.8721301555633545,2,0.4377210736274719
2016-12-27,Pre-COVID,103.5507513150353,-0.8721243739128113,2,0.43770545721054077
2016-12-28,Pre-COVID,102.68542644047733,-0.8721219897270203,2,0.43769869208335876
2017-01-03,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-01-04,Pre-COVID,100.57222737885259,-0.8722066283226013,2,0.43799635767936707
2017-01-05,Pre-COVID,100.4947193317699,-0.8722059726715088,2,0.43797212839126587
2017-01-06,Pre-COVID,100.84815516142176,-0.8722042441368103,2,0.4379485547542572
2017-01-09,Pre-COVID,100.4902859752822,-0.8722050786018372,2,0.43793243169784546
2017-01-10,Pre-COVID,100.4902859752822,-0.8722015023231506,2,0.4379172623157501
2017-01-11,Pre-COVID,100.774637135178,-0.8721967935562134,2,0.4378994107246399
2017-01-12,Pre-COVID,100.5584947868053,-0.8721933960914612,2,0.4378863573074341
2017-01-13,Pre-COVID,100.74451193719081,-0.8721883296966553,2,0.4378713071346283
2017-01-17,Pre-COVID,100.44555232701475,-0.872185230255127,2,0.4378610849380493
2017-01-18,Pre-COVID,100.62271357748944,-0.8721798658370972,2,0.4378446042537689
2017-01-19,Pre-COVID,100.25953517662924,-0.8721761703491211,2,0.43783289194107056
2017-01-20,Pre-COVID,100.59703254905455,-0.8721700310707092,2,0.43781474232673645
2017-01-23,Pre-COVID,100.32641398120603,-0.872165858745575,2,0.43780192732810974
2017-01-24,Pre-COVID,100.98501612011673,-0.8721583485603333,2,0.4377804100513458
2017-01-25,Pre-COVID,101.79553100365135,-0.8721489906311035,2,0.4377562999725342
2017-01-26,Pre-COVID,101.7206721573967,-0.8721439838409424,2,0.4377424418926239
2017-01-27,Pre-COVID,101.63253486780812,-0.8721392750740051,2,0.43772944808006287
2017-01-30,Pre-COVID,101.0217697267063,-0.8721360564231873,2,0.43772053718566895
2017-03-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-03-02,Pre-COVID,99.41401194964016,-0.8722123503684998,2,0.4380073547363281
2017-03-03,Pre-COVID,99.4641044107859,-0.8722122311592102,2,0.43798500299453735
2017-03-06,Pre-COVID,99.13813658490061,-0.8722134828567505,2,0.43796905875205994
2017-03-07,Pre-COVID,98.8493101383636,-0.872214674949646,2,0.4379526674747467
2017-03-08,Pre-COVID,98.62351704509096,-0.8722125887870789,2,0.4379394054412842
2017-03-09,Pre-COVID,98.70240553862031,-0.8722090125083923,2,0.437923789024353
2017-03-10,Pre-COVID,99.0250311498482,-0.8722041249275208,2,0.4379059970378876
2017-03-13,Pre-COVID,99.06133697553213,-0.8721998333930969,2,0.4378926753997803
2017-03-14,Pre-COVID,98.72660602584999,-0.8721969723701477,2,0.43788281083106995
2017-03-15,Pre-COVID,99.55341694576198,-0.8721894025802612,2,0.43786051869392395
2017-03-16,Pre-COVID,99.39147238006035,-0.8721849322319031,2,0.437846839427948
2017-03-17,Pre-COVID,99.26084069741422,-0.8721803426742554,2,0.4378328323364258
2017-03-20,Pre-COVID,99.06133697553213,-0.8721758723258972,2,0.43781933188438416
2017-03-21,Pre-COVID,97.8321865868774,-0.872174859046936,2,0.4378150999546051
2017-03-22,Pre-COVID,98.01707830931218,-0.8721693754196167,2,0.4377982020378113
2017-03-23,Pre-COVID,97.9131537748888,-0.8721646666526794,2,0.43778374791145325
2017-03-24,Pre-COVID,97.83051547954871,-0.8721597790718079,2,0.43776896595954895
2017-03-27,Pre-COVID,97.73076871344706,-0.8721551299095154,2,0.43775540590286255
2017-05-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-05-02,Pre-COVID,100.11890499458222,-0.8722092509269714,2,0.43800076842308044
2017-05-03,Pre-COVID,99.9916177703269,-0.8722092509269714,2,0.437978595495224
2017-05-04,Pre-COVID,100.04982315539837,-0.8722090721130371,2,0.43795859813690186
2017-05-05,Pre-COVID,100.45889640790793,-0.8722071051597595,2,0.4379344880580902
2017-05-08,Pre-COVID,100.46265818902951,-0.8722031712532043,2,0.4379192888736725
2017-05-09,Pre-COVID,100.35965898636354,-0.8721997141838074,2,0.4379049837589264
2017-05-10,Pre-COVID,100.47312575388956,-0.8721953630447388,2,0.4378887116909027
2017-05-11,Pre-COVID,100.25582156073027,-0.8721915483474731,2,0.4378772974014282
2017-05-12,Pre-COVID,100.10759920675486,-0.8721879720687866,2,0.4378657639026642
2017-05-15,Pre-COVID,100.58576452067958,-0.8721813559532166,2,0.4378463923931122
2017-05-16,Pre-COVID,100.51667245926441,-0.8721765875816345,2,0.43783190846443176
2017-05-17,Pre-COVID,98.68945883507452,-0.87217777967453,2,0.437833309173584
2017-05-18,Pre-COVID,99.0533089362746,-0.8721717596054077,2,0.4378151297569275
2017-05-19,Pre-COVID,99.72365219880196,-0.8721646666526794,2,0.4377939701080322
2017-05-22,Pre-COVID,100.23823932287941,-0.8721578121185303,2,0.43777382373809814
2017-05-23,Pre-COVID,100.42246437552389,-0.8721518516540527,2,0.4377565085887909
2017-05-24,Pre-COVID,100.6724285977143,-0.87214595079422,2,0.4377404451370239
2017-05-25,Pre-COVID,101.1196103285425,-0.8721387982368469,2,0.4377226233482361
2017-06-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-06-02,Pre-COVID,100.37077313104923,-0.872207760810852,2,0.43799835443496704
2017-06-05,Pre-COVID,100.24855513513502,-0.872207522392273,2,0.4379752278327942
2017-06-06,Pre-COVID,99.96996039393477,-0.8722084164619446,2,0.437958687543869
2017-06-07,Pre-COVID,100.12673900686049,-0.8722080588340759,2,0.4379376769065857
2017-06-08,Pre-COVID,100.15349334497141,-0.8722043633460999,2,0.4379224181175232
2017-06-09,Pre-COVID,100.07036702370597,-0.8722009062767029,2,0.43790802359580994
2017-06-12,Pre-COVID,99.97242183322774,-0.8721974492073059,2,0.43789365887641907
2017-06-13,Pre-COVID,100.4234479319188,-0.8721913695335388,2,0.43787625432014465
2017-06-14,Pre-COVID,100.32344316978727,-0.872187614440918,2,0.43786415457725525
2017-06-15,Pre-COVID,100.09875897244855,-0.8721835017204285,2,0.43785127997398376
2017-06-16,Pre-COVID,100.12715092119116,-0.8721784353256226,2,0.43783602118492126
2017-06-19,Pre-COVID,100.96293514479191,-0.8721697926521301,2,0.43781256675720215
2017-06-20,Pre-COVID,100.28682298112246,-0.8721668124198914,2,0.4378032684326172
2017-06-21,Pre-COVID,100.22839142631466,-0.872161865234375,2,0.43778833746910095
2017-06-22,Pre-COVID,100.18270912237533,-0.8721567988395691,2,0.4377732276916504
2017-06-23,Pre-COVID,100.33908586766135,-0.8721510171890259,2,0.437756210565567
2017-06-26,Pre-COVID,100.37077313104923,-0.8721460103988647,2,0.43774208426475525
2017-06-27,Pre-COVID,99.56049745587644,-0.872143566608429,2,0.4377349615097046
2017-07-03,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-07-05,Pre-COVID,100.14532790242457,-0.8722090721130371,2,0.43800053000450134
2017-07-06,Pre-COVID,99.20708396885185,-0.8722119927406311,2,0.4379867613315582
2017-07-07,Pre-COVID,99.84231937663486,-0.8722105026245117,2,0.43796125054359436
2017-07-10,Pre-COVID,99.93494970713799,-0.8722101449966431,2,0.437940776348114
2017-07-11,Pre-COVID,99.85673255957123,-0.8722066879272461,2,0.43792644143104553
2017-07-12,Pre-COVID,100.58624666745399,-0.8721998929977417,2,0.4379032552242279
2017-07-13,Pre-COVID,100.7748040676535,-0.8721945285797119,2,0.4378863275051117
2017-07-14,Pre-COVID,101.24577542471901,-0.8721875548362732,2,0.43786802887916565
2017-07-17,Pre-COVID,101.24041822352999,-0.872183084487915,2,0.4378545880317688
2017-07-18,Pre-COVID,101.3009455510354,-0.8721776604652405,2,0.43783873319625854
2017-07-19,Pre-COVID,101.8451989979119,-0.8721696734428406,2,0.4378177225589752
2017-07-20,Pre-COVID,101.82954953777808,-0.8721643686294556,2,0.4378022849559784
2017-07-21,Pre-COVID,101.79208933359132,-0.8721590638160706,2,0.4377869963645935
2017-07-24,Pre-COVID,101.68380954295435,-0.8721539974212646,2,0.437772274017334
2017-07-25,Pre-COVID,101.98104877515586,-0.8721473813056946,2,0.4377536475658417
2017-07-26,Pre-COVID,102.00987514102857,-0.8721421360969543,2,0.43773916363716125
2017-07-27,Pre-COVID,101.91065133213894,-0.8721373081207275,2,0.4377261996269226
2017-07-28,Pre-COVID,101.77397737009666,-0.8721326589584351,2,0.4377134442329407
2017-08-01,Pre-COVID,100.0,-0.8719725608825684,2,0.4392033815383911
2017-08-02,Pre-COVID,100.04926487188865,-0.8722096681594849,2,0.438001424074173
2017-08-03,Pre-COVID,99.83079187588052,-0.8722100257873535,2,0.43798044323921204
2017-08-04,Pre-COVID,100.01938257717293,-0.8722096085548401,2,0.4379591941833496
2017-08-07,Pre-COVID,100.18413448314278,-0.8722085952758789,2,0.43793797492980957
2017-08-08,Pre-COVID,99.94224662406968,-0.8722057342529297,2,0.43792515993118286
2017-08-09,Pre-COVID,99.90590675659288,-0.8722020983695984,2,0.4379103481769562
2017-08-10,Pre-COVID,98.4598245314809,-0.8722032308578491,2,0.4379086494445801
2017-08-11,Pre-COVID,98.58541692751646,-0.8721990585327148,2,0.43789443373680115
2017-08-14,Pre-COVID,99.57558465680711,-0.8721920251846313,2,0.437872976064682
2017-08-15,Pre-COVID,99.52591557044029,-0.8721874356269836,2,0.43785858154296875
2017-08-16,Pre-COVID,99.6672526133452,-0.8721821308135986,2,0.43784233927726746
2017-08-17,Pre-COVID,98.1286940027388,-0.872182309627533,2,0.43784117698669434
2017-08-18,Pre-COVID,97.94859180548805,-0.8721781373023987,2,0.43782785534858704
2017-08-21,Pre-COVID,98.06247184054627,-0.8721729516983032,2,0.43781185150146484
