actor_loss,cvar_est_mean,cvar_pen,entropy,estimated_b,gpd_loss,gqhl_loss,mean_gpd_scale,mean_gpd_shape,mean_u,tail_percent,time_elapsed_s,update,value_loss
0.17102599143981934,-1.490939736366272,0.14909397065639496,-1.5810316801071167,0.0012286445125937462,-0.5402454733848572,37.18186569213867,0.5794510841369629,0.4618443548679352,-0.4128389060497284,0.05000000074505806,2.055539608001709,0,0.000326708221109584
0.13856106996536255,-1.4837837219238281,0.1510491818189621,-1.5810229778289795,0.0064893681555986404,-0.5379645228385925,31.24385643005371,0.5806132555007935,0.4611968696117401,-0.404769629240036,0.05000000074505806,4.027118921279907,1,0.00011331830319250003
0.1875932216644287,-1.4850512742996216,0.15385131537914276,-1.5810191631317139,0.0015998026356101036,-0.5512224435806274,36.54667282104492,0.5763325691223145,0.46019840240478516,-0.41595229506492615,0.05000000074505806,5.98784613609314,2,0.0002805883123073727
0.16223561763763428,-1.482316017150879,0.15623611211776733,-1.5810133218765259,0.005580194294452667,-0.5335274934768677,31.895885467529297,0.5764117240905762,0.4590088129043579,-0.41561654210090637,0.05000000074505806,7.986455678939819,3,9.19667145353742e-05
0.19839546084403992,-1.4849543571472168,0.15918710827827454,-1.5810062885284424,0.0023676492273807526,-0.558571994304657,36.786476135253906,0.5717505812644958,0.4582575261592865,-0.4283319413661957,0.05000000074505806,9.897316217422485,4,0.00025559187633916736
0.12535908818244934,-1.4785820245742798,0.16116543114185333,-1.5809980630874634,0.00663269218057394,-0.543694794178009,30.65083122253418,0.5796406865119934,0.4603218138217926,-0.40312904119491577,0.05000000074505806,11.773608922958374,5,0.00010325140465283766
0.1796923726797104,-1.4781312942504883,0.1637769490480423,-1.5809916257858276,0.0014437511563301086,-0.5424572229385376,34.834415435791016,0.5821198225021362,0.46199020743370056,-0.3946675956249237,0.05000000074505806,13.678676843643188,6,0.00021564250346273184
0.17966142296791077,-1.476826786994934,0.16629070043563843,-1.5809859037399292,0.005533043295145035,-0.5415669083595276,31.647872924804688,0.5741592645645142,0.45767319202423096,-0.4168626368045807,0.05000000074505806,15.60660719871521,7,7.411547267111018e-05
0.21002492308616638,-1.4823945760726929,0.1695859432220459,-1.5809789896011353,0.0031306911259889603,-0.5474549531936646,35.59922790527344,0.5723292827606201,0.45811471343040466,-0.4249843657016754,0.05000000074505806,17.559018850326538,8,0.00017692941764835268
0.1394498199224472,-1.475532054901123,0.17145682871341705,-1.5809727907180786,0.004547140561044216,-0.5368436574935913,32.39754104614258,0.5702410340309143,0.4562087953090668,-0.4257541000843048,0.05000000074505806,19.41470766067505,9,6.86352577758953e-05
0.16642901301383972,-1.4806634187698364,0.17471829056739807,-1.5809675455093384,0.003068244084715843,-0.5595208406448364,35.076171875,0.5738346576690674,0.458739310503006,-0.41923096776008606,0.05000000074505806,21.32277011871338,10,0.00016267885803245008
0.20986686646938324,-1.4765734672546387,0.17689350247383118,-1.5809632539749146,0.004069148097187281,-0.5364686250686646,32.282615661621094,0.5710891485214233,0.45624056458473206,-0.4252192974090576,0.05000000074505806,23.18045663833618,11,6.0432113969000056e-05
0.19017952680587769,-1.4781219959259033,0.17973963916301727,-1.5809593200683594,0.0027814246714115143,-0.5434896945953369,34.08106231689453,0.5783092975616455,0.46037814021110535,-0.40516671538352966,0.05000000074505806,25.15116810798645,12,0.00014173467934597284
0.15765151381492615,-1.4732871055603027,0.1818036288022995,-1.5809553861618042,0.0038391901180148125,-0.5527015924453735,31.459056854248047,0.5737289190292358,0.4574222266674042,-0.41467568278312683,0.05000000074505806,27.02703595161438,13,6.232263694982976e-05
0.22605939209461212,-1.4765788316726685,0.18486768007278442,-1.5809528827667236,0.003401791676878929,-0.5571784377098083,33.610267639160156,0.5755589604377747,0.45903339982032776,-0.41143250465393066,0.05000000074505806,28.939923524856567,14,0.00012463785242289305
0.17759965360164642,-1.4690622091293335,0.1865709125995636,-1.580949068069458,0.003084047231823206,-0.5420212745666504,31.19141387939453,0.5733462572097778,0.4571254849433899,-0.41166168451309204,0.05000000074505806,30.79828143119812,15,6.2624501879327e-05
0.20587295293807983,-1.4704769849777222,0.1893974393606186,-1.580946445465088,0.0023688171058893204,-0.5348145365715027,32.4557991027832,0.5812274813652039,0.46116745471954346,-0.39047756791114807,0.05000000074505806,32.69622254371643,16,0.0001225734013132751
0.18899311125278473,-1.470657467842102,0.19206787645816803,-1.5809437036514282,0.0031234310008585453,-0.5401476621627808,31.009136199951172,0.5722138285636902,0.45659491419792175,-0.4164064824581146,0.05000000074505806,34.52848553657532,17,6.300510722212493e-05
0.29011017084121704,-1.4729743003845215,0.19502180814743042,-1.5809413194656372,0.00331675261259079,-0.5537049174308777,32.339351654052734,0.5732553005218506,0.45780014991760254,-0.4144599139690399,0.05000000074505806,36.42551350593567,18,0.00010170164750888944
0.1701565533876419,-1.467780351638794,0.19697614014148712,-1.5809358358383179,0.002758634742349386,-0.5478755235671997,30.236392974853516,0.5701795816421509,0.4557410478591919,-0.4189568758010864,0.05000000074505806,38.32516312599182,19,7.348674989771098e-05
0.2340449094772339,-1.4704071283340454,0.19997538626194,-1.5809327363967896,0.0033004451543092728,-0.5464822053909302,31.2062931060791,0.5769630670547485,0.45934638381004333,-0.4020170569419861,0.05000000074505806,40.21076726913452,20,0.00010009890684159473
