Phase,Episode_start,Date,RawPrice,ScaledPrice,AgentActionRaw,HedgeRatio,ChangeInHedge,TransactionCost,PnlFromHolding,RunningAvgSoFar,RunningMaxSoFar
1,2017-09-01,2017-09-15,2500.22998046875,100.95616608482554,0.9984326958656311,1.9968653917312622,-2.0265579223632812e-06,2.0459351819062642e-07,0.29350791498154,100.16062679337209,100.95616608482554
1,2017-09-01,2017-09-18,2503.8701171875,101.10315026228936,0.9984315633773804,1.9968631267547607,-2.2649765014648438e-06,2.2899625956815458e-07,0.2241366685720898,100.24631074509185,101.10315026228936
1,2017-09-01,2017-09-19,2506.64990234375,101.2153945174606,0.9984304308891296,1.9968608617782593,-2.2649765014648438e-06,2.2925049016854184e-07,0.12821012353824054,100.32706772612259,101.2153945174606
1,2017-09-01,2017-09-20,2508.239990234375,101.27960028190205,0.9984292387962341,1.9968584775924683,-2.384185791015625e-06,2.41469383911853e-07,-0.6160102633365725,100.40033946118254,101.27960028190205
1,2017-09-01,2017-09-21,2500.60009765625,100.97111095491509,0.9984278678894043,1.9968557357788086,-2.7418136596679688e-06,2.768439712480363e-07,0.1306114216349516,100.44110885359201,101.27960028190205
1,2017-09-01,2017-09-22,2502.219970703125,101.03651940679117,0.9984264969825745,1.996852993965149,-2.7418136596679688e-06,2.7702330903484785e-07,-0.44831053987579944,100.48080289047196,101.27960028190205
1,2017-09-01,2017-09-25,2496.659912109375,100.81201118026125,0.9984249472618103,1.9968498945236206,-3.0994415283203125e-06,3.1246093400559336e-07,0.014527651011901222,100.50150340858379,101.27960028190205
1,2017-09-01,2017-09-26,2496.840087890625,100.81928645343149,0.9984234571456909,1.9968469142913818,-2.9802322387695312e-06,3.004648877782568e-07,0.8224251890787794,100.52019652886895,101.27960028190205
1,2017-09-01,2017-09-27,2507.0400390625,101.23114775123574,0.9984219670295715,1.996843934059143,-2.9802322387695312e-06,3.0169233009587447e-07,0.24350473695977412,100.55969381900043,101.27960028190205
1,2017-09-01,2017-09-28,2510.06005859375,101.35309237063396,0.9984205365180969,1.9968410730361938,-2.86102294921875e-06,2.899735232466716e-07,0.7498635489996427,100.60145163750747,101.35309237063396
1,2017-10-02,2017-10-02,2529.1201171875,100.0,0.998481035232544,1.996962070465088,1.996962070465088,0.19969620704650878,0.0,100.0,100.0
1,2017-10-02,2017-10-03,2534.580078125,100.21588381272977,0.9984368681907654,1.9968737363815308,-8.83340835571289e-05,8.852478254465194e-06,0.2495027652321444,100.10794190636489,100.21588381272977
1,2017-10-02,2017-10-04,2537.739990234375,100.34082497657172,0.9984381198883057,1.9968762397766113,2.5033950805664062e-06,2.5119272762632444e-07,1.1314352550376,100.18556959643384,100.34082497657172
1,2017-10-02,2017-10-05,2552.070068359375,100.90742827973692,0.9984381198883057,1.9968762397766113,0.0,0.0,-0.21633695288176077,100.36603426725961,100.90742827973692
1,2017-10-02,2017-10-06,2549.330078125,100.79909059281749,0.9984375238418579,1.9968750476837158,-1.1920928955078125e-06,1.201618797693461e-07,-0.36320242949286213,100.45264553237118,100.90742827973692
1,2017-10-02,2017-10-09,2544.72998046875,100.61720529504186,0.998436689376831,1.996873378753662,-1.6689300537109375e-06,1.679230778372986e-07,0.4666190405514829,100.48007215948296,100.90742827973692
1,2017-10-02,2017-10-10,2550.639892578125,100.85087992635779,0.998435914516449,1.996871829032898,-1.5497207641601562e-06,1.5629070270569937e-07,0.3632019091148511,100.53304469760793,100.90742827973692
1,2017-10-02,2017-10-11,2555.239990234375,101.03276522413343,0.9984350204467773,1.9968700408935547,-1.7881393432617188e-06,1.8066066245579735e-07,-0.34030153525929596,100.59550976342362,101.03276522413343
1,2017-10-02,2017-10-12,2550.929931640625,100.86234790925543,0.9984339475631714,1.9968678951263428,-2.1457672119140625e-06,2.164271190603492e-07,0.1768587170107119,100.62515844629382,101.03276522413343
1,2017-10-02,2017-10-13,2553.169921875,100.95091587481596,0.9984328746795654,1.9968657493591309,-2.1457672119140625e-06,2.1661716529687494e-07,0.35292673244604383,100.65773418914603,101.03276522413343
1,2017-10-02,2017-10-16,2557.639892578125,101.12765602538246,0.9984317421913147,1.9968634843826294,-2.2649765014648438e-06,2.290517645457109e-07,0.13581949230800347,100.70045435607662,101.12765602538246
1,2017-10-02,2017-10-17,2559.360107421875,101.19567236165925,0.9984305500984192,1.9968611001968384,-2.384185791015625e-06,2.412692841569406e-07,0.15000654134000738,100.74172252320851,101.19567236165925
1,2017-10-02,2017-10-18,2561.260009765625,101.27079344154939,0.9984293580055237,1.9968587160110474,-2.384185791015625e-06,2.414483867682204e-07,0.0663289504573395,100.7824202861578,101.27079344154939
1,2017-10-02,2017-10-19,2562.10009765625,101.30401004857869,0.9984280467033386,1.9968560934066772,-2.6226043701171875e-06,2.6568033946379797e-07,1.035085070929288,100.81967669775929,101.30401004857869
1,2017-10-02,2017-10-20,2575.2099609375,101.82236673682601,0.9984267950057983,1.9968535900115967,-2.5033950805664062e-06,2.549016119805987e-07,-0.8077037818658989,100.88652270036374,101.82236673682601
1,2017-10-02,2017-10-23,2564.97998046875,101.41787901007754,0.998425304889679,1.996850609779358,-2.9802322387695312e-06,3.0224883261346085e-07,0.32765337387492804,100.91973246972086,101.82236673682601
1,2017-10-02,2017-10-24,2569.1298828125,101.58196383608275,0.9984238147735596,1.9968476295471191,-2.9802322387695312e-06,3.0273784350181443e-07,-0.9458716943333997,100.95868725597744,101.82236673682601
1,2017-10-02,2017-10-25,2557.14990234375,101.10828208457811,0.9984222650527954,1.9968445301055908,-3.0994415283203125e-06,3.1337920835006607e-07,0.25660128801021115,100.96699807978858,101.82236673682601
1,2017-10-02,2017-10-26,2560.39990234375,101.236785273411,0.9984207153320312,1.9968414306640625,-3.0994415283203125e-06,3.137774964700563e-07,1.6319947662499803,100.98119740576871,101.82236673682601
1,2017-11-01,2017-11-01,2579.360107421875,100.0,0.998481035232544,1.996962070465088,1.996962070465088,0.19969620704650878,0.0,100.0,100.0
1,2017-11-01,2017-11-02,2579.85009765625,100.01899658108866,0.9984368085861206,1.9968736171722412,-8.845329284667969e-05,8.84700959481809e-06,0.6185916962708026,100.00949829054433,100.01899658108866
1,2017-11-01,2017-11-03,2587.840087890625,100.32876295342979,0.9984381198883057,1.9968762397766113,2.6226043701171875e-06,2.631226521701163e-07,0.254687380273014,100.11591984483948,100.32876295342979
1,2017-11-01,2017-11-06,2591.1298828125,100.4563060177894,0.9984380006790161,1.9968760013580322,-2.384185791015625e-07,2.3950649742553092e-08,-0.03793382141295855,100.20101638807697,100.4563060177894
1,2017-11-01,2017-11-07,2590.639892578125,100.43730943670073,0.9984373450279236,1.9968746900558472,-1.3113021850585938e-06,1.317036633257518e-07,0.28954067804830835,100.24827499780172,100.4563060177894
1,2017-11-01,2017-11-08,2594.3798828125,100.58230626066546,0.9984365701675415,1.996873140335083,-1.5497207641601562e-06,1.5587448851926935e-07,-0.7555761175557351,100.30394687494568,100.58230626066546
1,2017-11-01,2017-11-09,2584.6201171875,100.20392692553823,0.9984356760978699,1.9968713521957397,-1.7881393432617188e-06,1.7917858408487717e-07,-0.17961362499351324,100.28965831074461,100.58230626066546
1,2017-11-01,2017-11-10,2582.300048828125,100.11397948653197,0.9984346628189087,1.9968693256378174,-2.0265579223632812e-06,2.028867782677464e-07,0.19664300547913227,100.26769845771804,100.58230626066546
1,2017-11-01,2017-11-13,2584.840087890625,100.2124550369288,0.9984336495399475,1.996867299079895,-2.0265579223632812e-06,2.0308634467456216e-07,-0.46217863638830564,100.26156029985256,100.58230626066546
1,2017-11-01,2017-11-14,2578.8701171875,99.98100341891134,0.998432457447052,1.996864914894104,-2.384185791015625e-06,2.3837328772285304e-07,-1.1031945066534585,100.23350461175843,100.58230626066546
