EpisodeStart,EpisodeEnd,Phase,OptionPayoff,HedgingPnL_excl_tx,TransactionCost,NetPnL,AvgScaledPrice,NumDays
2019-05-01,2019-05-29,2,0.0,-9.610273406495708,0.3897827171791111,-10.000056123674819,97.92732271073227,20
2019-06-03,2019-06-28,2,5.309480239193661,14.356548186010912,0.41374972383084885,19.252278701373722,105.30948023919366,20
2019-07-01,2019-07-29,2,1.0699527487305147,3.8154590224131084,0.40320845139853284,4.48220331974509,101.06995274873051,20
2019-08-01,2019-08-28,2,0.0,-4.436576124305475,0.39495606760306956,-4.831532191908544,98.0052355878127,20
2019-09-03,2019-09-30,2,2.611112725870001,4.842043758681626,0.4042351658768662,7.048921318674761,102.61111272587,20
2019-10-01,2019-10-28,2,0.9528264098503598,6.734917594290408,0.4061278276580197,7.281616176482748,100.95282640985036,20
2019-11-01,2019-11-29,2,1.2388554332198538,4.822731043028881,0.40421564707376856,5.657370829174966,101.23885543321985,20
2019-12-02,2019-12-30,2,1.9325747827496969,6.8885854604331485,0.40628147622061456,8.41487876696223,101.9325747827497,20
2020-01-02,2020-01-30,2,0.7055850074871728,1.5819385094156644,0.4009748277461316,1.8865486891567056,100.70558500748717,20
2020-03-02,2020-03-27,2,0.0,-35.4606592975702,0.36393247928404104,-35.82459177685424,85.98295314223523,20
2020-04-01,2020-04-29,2,11.49372557111414,37.90967600379048,0.43730344756636463,48.966098127338256,111.49372557111414,20
2020-05-01,2020-05-29,2,3.14050270695256,15.067973990693218,0.4144609920747453,17.794015705571034,103.14050270695256,20
