pnl,payoff,hedging_error
6.246683089151882,1.917380297321941,4.329302791829941
-4.353727394179248,0.0,-4.353727394179248
-4.914759510645745,0.0,-4.914759510645745
-3.919205978974202,0.0,-3.919205978974202
4.830423068437565,0.0,4.830423068437565
-3.6615053188073396,0.0,-3.6615053188073396
-5.032357621265639,0.0,-5.032357621265639
-4.330478717176244,0.12740866891431324,-4.457887386090557
-3.6535434484053155,0.0,-3.6535434484053155
20.96639638862478,12.72496987215996,8.24142651646482
6.390721077183648,3.0881252756300626,3.3025958015535855
-3.7483352022020426,0.0,-3.7483352022020426
10.890748273302448,11.238346299583682,-0.3475980262812346
9.00471394318047,7.999321665296591,1.0053922778838782
-3.850028239088079,1.7801930567329691,-5.630221295821048
1.1561109619826144,7.226365341296528,-6.070254379313914
-2.528489914870258,0.0,-2.528489914870258
