Episode,Phase,EpisodeTotalPnl,EpisodeAvgPnlPerStep,EpisodeLen,TerminalRepErr,Empirical_RL_CVaR,Empirical_BS_CVaR,Delta_CVaR_RL_minus_BS,Critic_CVaR_Estimate,Empirical_RL_Q5,Critic_u,MeanXi,MeanSigma,ActionStd,CorrActionRet,ModeEntropy
200,FORCED_ENTRY,-3.883497197587138,-0.03422550650463327,30,3.883497197587138,-0.6213996418494843,-0.10285072506401385,-0.5185489167854704,0.45582389533519746,-0.6005966709319435,-0.11934382257362207,0.0025715648972739775,0.5736883262793223,0.15015262834108387,0.14313921645242195,1.0867295265197754
201,FORCED_ENTRY,10.84345964421119,-0.29136080773021433,30,-10.84345964421119,-2.2972904552171025,-0.5173586627780925,-1.77993179243901,0.4877224236726761,-2.0714538881423072,-0.08920049034059048,0.0022662842917876938,0.5756151775519053,0.1635002471223948,-0.06267720099033508,1.0867669582366943
202,FORCED_ENTRY,3.666566779823959,-0.025765600283598797,30,-3.666566779823959,-1.086134688638159,-0.3999980667632906,-0.6861366218748686,0.540337336063385,-0.7679771298325994,-0.038027001350807645,0.0017140241475620617,0.5773727556069692,0.15304805774793392,-0.20105292628045213,1.0868061780929565
203,FORCED_ENTRY,-3.1042372605582402,-0.014566536044408183,30,3.1042372605582402,-1.2152037014996915,-0.3058755185882226,-0.9093281829114689,0.6190029660860698,-0.9161914044757637,0.039883962584038576,0.0008689895233449837,0.5786154111226399,0.19290423594208986,-0.14004566422336773,1.086855173110962
204,FORCED_ENTRY,-2.385169259652958,0.058775590078601676,30,2.385169259652958,-0.4784538770910213,-0.1035931032758016,-0.37486077381521965,0.6982929229736328,-0.3714542358465627,0.117524221042792,0.0003234851009134824,0.5805805842081706,0.1345500098194718,-0.05460844330126689,1.0868947505950928
205,FORCED_ENTRY,4.063010293375655,-0.046880670360117865,30,-4.063010293375655,-1.0059271803426093,-0.31728859555673394,-0.6886385847858754,0.7507662912209828,-0.882169658015221,0.1694631238778432,-0.000310573697303577,0.5814834117889405,0.1777934365279166,0.09696961768268113,1.0869383811950684
206,FORCED_ENTRY,-2.1467826156310763,0.1438994485859357,30,2.1467826156310763,-1.2370094110000562,-2.0439847649970613,0.806975353997005,0.817483925819397,-0.7466907620809292,0.23530682176351547,-0.0010838227540565033,0.5828077812989553,0.1776864076499629,-0.43344810596634825,1.0869648456573486
207,FORCED_ENTRY,3.964434154725348,0.0009123471537760497,30,-3.964434154725348,-1.0681005193289748,-0.4273874052392742,-0.6407131140897006,0.8581876814365387,-0.7183402047309583,0.2763786067565282,-0.0019198767258785665,0.5829258501529694,0.15486942629008973,0.2335439869884518,1.0869970321655273
208,FORCED_ENTRY,-9.039491190150335,-0.10165899929301059,30,9.039491190150335,-0.9791922657353509,-0.17259098747858032,-0.8066012782567706,0.9044157842795054,-0.7218494835688853,0.32145958542823794,-0.0027130196414267022,0.5845373749732972,0.1930386647032772,-0.43038316200623256,1.0869601964950562
209,FORCED_ENTRY,-1.5350302436572585,-0.014870352840432444,30,1.5350302436572585,-1.6740953222452584,-1.0363454757845731,-0.6377498464606852,0.9639075438181559,-1.4633607083442663,0.3828991115093231,-0.003630669368430972,0.5831175903479259,0.1801814626456082,-0.1878244602979372,1.0870389938354492
210,FORCED_ENTRY,2.1061536399096568,0.0004315009186788103,30,-2.1061536399096568,-1.1755870407158135,-0.5005526894257926,-0.675034351290021,0.9948785225550334,-0.8948140038721584,0.4133909821510315,-0.004436437242353956,0.5840669929981231,0.15280613163928855,-0.08511535983123181,1.0870020389556885
211,FORCED_ENTRY,-0.41442841625192495,0.05515969469921812,30,0.41442841625192495,-0.6311313714041829,-0.1953847265368593,-0.43574664486732356,1.0426536043485006,-0.42683739408168153,0.46182726621627807,-0.005213918257504701,0.5838544468084971,0.15851069223609784,0.030147224990462306,1.0870195627212524
212,FORCED_ENTRY,0.7091955761894199,0.07453700212892997,30,-0.7091955761894199,-1.1567077696634775,-1.0593725885239293,-0.0973351811395482,1.0708818594614664,-0.5292459730512118,0.4917830765247345,-0.006221480745201309,0.5827013313770294,0.17644622913356955,0.18081061854586677,1.087016224861145
213,FORCED_ENTRY,-3.9276504114346342,0.007958863621452036,30,3.9276504114346342,-0.4723009093530182,-0.04556993783934668,-0.42673097151367156,1.0691225091616312,-0.4326396141113381,0.49049067199230195,-0.0069013919681310655,0.5826249142487844,0.1598020506744073,-0.24586536074842327,1.0869719982147217
214,FORCED_ENTRY,2.5222247263843522,-0.017884969883800464,30,-2.5222247263843522,-1.556943401935866,-0.8178474502529338,-0.7390959516829321,1.0888014117876688,-1.0073561092005208,0.5124682744344076,-0.007820615420738856,0.5808401743570963,0.14745784020907132,0.2803750527591521,1.0869734287261963
215,FORCED_ENTRY,1.9575020379633548,0.008256673606552956,30,-1.9575020379633548,-0.7744707517607882,-1.5412035212575539,0.7667327694967657,1.0822302500406902,-0.3451280247500097,0.5070169349511464,-0.008415298939992984,0.5800535996754964,0.16444739502142544,0.037034048032188106,1.0869393348693848
216,FORCED_ENTRY,5.05688367555004,-0.08234613269357217,30,-5.05688367555004,-1.8983387925674307,-0.25324272691315913,-1.6450960656542715,1.057344130674998,-1.5904817458765261,0.4841367115577062,-0.009145083961387475,0.5784492452939352,0.1428373733843329,0.019093660900443052,1.086901307106018
217,FORCED_ENTRY,0.03571604168656949,0.07203043425836406,30,-0.03571604168656949,-0.41489449102537435,-0.3405076057936963,-0.07438688523167802,1.0546650846799215,-0.20426261986323432,0.48259137868881224,-0.00968726659193635,0.5776152630647023,0.16681384265214888,0.16445527967338414,1.0868459939956665
218,FORCED_ENTRY,-5.042715907339055,-0.021817779583816425,30,5.042715907339055,-0.723579695479757,-0.12145168823479056,-0.6021280072449664,1.0313880801200868,-0.41013717728983323,0.4611805498600006,-0.010296427396436532,0.5760783930619557,0.14143678872519164,-0.21655763532930727,1.0867950916290283
219,FORCED_ENTRY,0.27631718823430107,0.07470361061684536,30,-0.27631718823430107,-0.4149609077162285,-0.3675637887157441,-0.04739711900048443,1.0314786831537883,-0.22958315056535786,0.4639957199494044,-0.011082058989753325,0.5737716436386109,0.12846464016174633,-0.013572170987971827,1.086778163909912
220,FORCED_ENTRY,2.5955266754674735,0.032701281555415115,30,-2.5955266754674735,-0.6473062272062133,-0.4377817054264994,-0.20952452177971392,1.008605694770813,-0.5415106476234671,0.44313773810863494,-0.011700004215041797,0.5720836559931437,0.16810667607141747,0.18039043623783924,1.086738109588623
221,FORCED_ENTRY,2.829567569634676,-0.057682605186462725,30,-2.829567569634676,-1.4259762516474046,-1.257457074939184,-0.16851917670822059,0.9683388352394104,-1.0659333213484752,0.4048478384812673,-0.012298543937504292,0.5704208195209504,0.17086845204688278,0.22033461220012704,1.0866713523864746
222,FORCED_ENTRY,7.678344942443986,-0.1775714054815501,30,-7.678344942443986,-2.062666538626721,-0.3815017169846042,-1.681164821642117,0.9149603148301443,-1.6078385751519138,0.3540968845287959,-0.01300582429394126,0.5681576728820801,0.16346344790677095,-0.054049992026487505,1.0866070985794067
223,FORCED_ENTRY,-4.989580803974244,-0.06403449973787949,30,4.989580803974244,-1.0395571814587479,-0.5083994063069243,-0.5311577751518236,0.8821082532405853,-0.7486216755522213,0.3227016687393188,-0.013632213541616997,0.5670322835445404,0.1432814967851288,-0.07040102303238913,1.086534023284912
224,FORCED_ENTRY,-0.33742892334618185,0.13371923705087904,30,0.33742892334618185,-0.6266911530625051,-0.28191883171542276,-0.34477232134708236,0.8773800214131673,-0.4791508828588693,0.32109310030937194,-0.014601924798140924,0.5644095540046692,0.15526721724252548,-0.20376605217325794,1.0865148305892944
225,FORCED_ENTRY,-0.864109774361812,0.12114446890530207,30,0.864109774361812,-0.45371407183432544,-0.2510202679889673,-0.20269380384535812,0.8477959394454956,-0.24395318568809712,0.2939338952302933,-0.015444195146361988,0.5624157806237539,0.1465935132796203,0.07304710206588337,1.0864806175231934
226,FORCED_ENTRY,-0.2805421287585713,0.017189012304971694,30,0.2805421287585713,-0.8898594325292819,-0.37333347277506407,-0.5165259597542178,0.8036835670471192,-0.817547124485138,0.2515027830998103,-0.016305715963244437,0.5611842195192973,0.13804696261859437,0.2070969967671657,1.086388111114502
227,FORCED_ENTRY,-1.2211473765528846,-0.010873166557757078,30,1.2211473765528846,-1.0856554483574334,-0.41261071960256485,-0.6730447287548686,0.7424081703027089,-0.8074309469568597,0.19291143268346786,-0.017213816133638222,0.5589554210503896,0.15017500674567869,0.22395389568105115,1.0863277912139893
228,FORCED_ENTRY,-2.517590270306332,0.030466260715493573,30,2.517590270306332,-1.004306357790263,-0.7161223926517335,-0.2881839651385294,0.6719183365503947,-0.7420729724186345,0.12469724143544833,-0.01815958252797524,0.5571580827236176,0.17585685178344077,-0.29324280531571756,1.0862501859664917
229,FORCED_ENTRY,0.36779266762060975,0.1390333646195835,30,-0.36779266762060975,-0.7858233577888258,-0.44142809998408894,-0.3443952578047369,0.5921638866265615,-0.49858446226504094,0.047308678614596526,-0.019177688968678316,0.5553040405114492,0.16861996195867096,-0.03354607856345559,1.0861647129058838
230,FORCED_ENTRY,2.2125052229770743,0.009989946120193419,30,-2.2125052229770743,-1.1422682118245766,-0.1556348894080594,-0.9866333224165172,0.4962966650724411,-0.5416152102490738,-0.04698288602909694,-0.020171640254557133,0.5542381346225739,0.17714474604670036,-0.11117263699196543,1.0860556364059448
231,FORCED_ENTRY,-5.194527546938764,-0.08560767043038435,30,5.194527546938764,-1.2857815977276865,-0.28923237386018574,-0.9965492238675008,0.38631635506947837,-0.8503940561946339,-0.15689119969805082,-0.021036748463908832,0.5546346306800842,0.1400088877361503,-0.02110260253333704,1.0858954191207886
232,FORCED_ENTRY,-2.2016047328051345,0.04119627235112782,30,2.2016047328051345,-0.9751465625834861,-0.6415965528535981,-0.333550009729888,0.3135260691245397,-0.5292808639850225,-0.228324252863725,-0.02184580105046431,0.553687192996343,0.183155167905598,-0.34898074886955305,1.0858322381973267
233,FORCED_ENTRY,4.697394687740821,-0.05507752869447709,30,-4.697394687740821,-1.78739583984518,-0.18350105370799036,-1.6038947861371895,0.21950529515743256,-0.6422866238116745,-0.3224724754691124,-0.022443401316801708,0.554141370455424,0.1570009904099231,0.11744775701924882,1.0857254266738892
234,FORCED_ENTRY,-3.1468195048514382,-0.041037408119956924,30,3.1468195048514382,-0.8116389810549438,-0.17984114976559679,-0.6317978312893471,0.15884024600187938,-0.6138462795015951,-0.38407784402370454,-0.022717692889273167,0.555251681804657,0.15694475942497416,0.2871359728588559,1.0856270790100098
235,FORCED_ENTRY,-3.713320177090192,0.026774323381493416,30,3.713320177090192,-0.8483512379529814,-0.12392373177108543,-0.724427506181896,0.12317251265048981,-0.652349521477439,-0.4213023950656255,-0.022463125362992286,0.5567052563031515,0.1483590170726425,-0.04928625077226362,1.085561752319336
236,FORCED_ENTRY,6.686097763360139,-0.19272007161031693,30,-6.686097763360139,-1.931977175269783,-0.47687283563493,-1.455104339634853,0.12281871537367503,-1.4364592069567381,-0.42189901173114774,-0.02219266096750895,0.5568062245845795,0.17069233922939422,-0.00714454160996197,1.0855745077133179
237,FORCED_ENTRY,3.660621666943384,-0.07338520597345884,30,-3.660621666943384,-1.1961155653602011,-0.5227102054963086,-0.6734053598638925,0.1294566164414088,-0.8372211432672709,-0.417827511827151,-0.021567200248440107,0.5590872546037038,0.1560853627296172,-0.17967879396988598,1.0855402946472168
238,FORCED_ENTRY,-0.9369265911136038,0.08394824718981116,30,0.9369265911136038,-0.5238271000165065,-0.16554373904863068,-0.3582833609678758,0.16353023648262024,-0.3690745997613243,-0.3863349715868632,-0.020541451685130597,0.5611599683761597,0.15877572339786852,-0.16288882702646004,1.0855355262756348
239,FORCED_ENTRY,0.542053948340862,0.02430460674093546,30,-0.542053948340862,-0.9032000272741327,-0.5702195094212066,-0.33298051785292615,0.1744914988676707,-0.8579948084865597,-0.3777322769165039,-0.019402386248111726,0.5629379828770955,0.1694178909101758,-0.07717349516667871,1.0855456590652466
240,FORCED_ENTRY,-5.719594857835295,-0.08402448695248212,30,5.719594857835295,-0.7832817812531094,-0.3991455451249686,-0.38413623612814085,0.1995182474454244,-0.6023306455442142,-0.35617459813753766,-0.018170040597518287,0.5657895743846894,0.14419107946460188,0.2358406229740591,1.085528016090393
241,FORCED_ENTRY,-0.8984590408504146,0.02641747547913307,30,0.8984590408504146,-0.7573504129275874,-0.4853516948228345,-0.2719987181047529,0.24798936049143475,-0.5748480973700776,-0.31051489065090815,-0.017223274273176988,0.5681232412656149,0.15268930867386793,0.1799131157861789,1.0855426788330078
242,FORCED_ENTRY,0.20096293090170697,-0.027651287384714642,30,-0.20096293090170697,-0.6553681710268111,-0.521934469816302,-0.13343370121050913,0.29699854254722596,-0.5637002644456757,-0.264539398252964,-0.016426467274626096,0.5707617342472077,0.1630019474827189,0.2845582215701693,1.0855621099472046
243,FORCED_ENTRY,10.445713148981108,-0.1913491655781966,30,-10.445713148981108,-1.365697735491388,-0.6707408120094608,-0.6949569234819272,0.34270118872324623,-1.2151406534356195,-0.22068351954221727,-0.015588973245273034,0.5721670647462209,0.17509937108885792,0.22585553113034793,1.0856412649154663
244,FORCED_ENTRY,1.6557581951824565,0.10901764212506343,30,-1.6557581951824565,-0.7799559642612259,-0.5057792357649608,-0.2741767284962652,0.4011806974808375,-0.5055514227949516,-0.16612559109926223,-0.01495890108247598,0.5757922808329264,0.15550614924943348,0.03621636548659671,1.0856174230575562
245,FORCED_ENTRY,7.004359628559482,-0.1901611845694856,30,-7.004359628559482,-1.6331611587819088,-0.7426944170148021,-0.8904667417671067,0.4416495144367218,-1.3813687109144417,-0.12750226594507694,-0.014522605917106073,0.5774170935153962,0.1591081645446855,0.04201978300720777,1.0856497287750244
246,FORCED_ENTRY,-3.632209546275576,-0.030144042564203232,30,3.632209546275576,-0.44234693956504634,-0.3645868663248341,-0.07776007324021222,0.4929547200600306,-0.38786267217363857,-0.07916644585008423,-0.01415159689883391,0.5802172660827637,0.19554340127519926,0.0080475005453437,1.0856481790542603
247,FORCED_ENTRY,-4.9760305113144865,-0.05078874858206775,30,4.9760305113144865,-0.9879380741010744,-0.13627895394545686,-0.8516591201556175,0.561810839176178,-0.7063535655328332,-0.012496911354052525,-0.013951384741812945,0.5823198219140371,0.1637369370339694,-0.0007388527160300827,1.0856809616088867
248,FORCED_ENTRY,6.024644034749541,-0.1651949233022131,30,-6.024644034749541,-2.619630780915531,-0.8408054690943056,-1.7788253118212252,0.6421720802783966,-2.2078492650602835,0.06649394395450751,-0.013630712715288004,0.5835248072942097,0.1634855084629989,-0.17494684816514547,1.0857692956924438
249,FORCED_ENTRY,1.5787520154430268,0.06487695886363473,30,-1.5787520154430268,-0.6259383304435036,-0.4539057704052202,-0.17203256003828338,0.7305647989114126,-0.5052316071409257,0.1525554786125819,-0.013199254218488932,0.5856383562088012,0.1463448937842274,-0.06664479249310158,1.0858231782913208
250,FORCED_ENTRY,-0.4047032186302479,0.04470125695150397,30,0.4047032186302479,-0.49069069752285294,-0.5357561897889824,0.04506549226612949,0.7952761630217234,-0.2878075623594327,0.21598905920982361,-0.013175145567705234,0.5869190514087677,0.1442134008522141,0.050052276189149425,1.0858509540557861
251,FORCED_ENTRY,-2.99354929390123,-0.028784799470362877,30,2.99354929390123,-1.3443202667933924,-0.5184096348915059,-0.8259106319018865,0.8306102673212687,-0.31386938816710663,0.25003654807806014,-0.013081014342606067,0.5881679097811381,0.15628201377412873,0.07471994695459383,1.0858750343322754
252,FORCED_ENTRY,2.7752982656448677,0.0639728829698332,30,-2.7752982656448677,-0.5262788263539352,-0.2657407089464813,-0.2605381174074539,0.8833130816618602,-0.3732974840631629,0.3022635966539383,-0.013229347206652165,0.588736069202423,0.17165922126816752,0.15368878924074406,1.085909128189087
253,FORCED_ENTRY,4.1937222237425855,-0.14152404977459204,30,-4.1937222237425855,-2.071542542798272,-0.4486625175522043,-1.6228800252460678,0.9096534391244252,-1.4575573174565501,0.3290792375802994,-0.013549486951281628,0.5884404679139456,0.16489542706892532,-0.3076712402700399,1.0859614610671997
254,FORCED_ENTRY,1.9006213883491339,0.042740832831419266,30,-1.9006213883491339,-0.5654810645192195,-0.23961625186146251,-0.325864812657757,0.9533322215080261,-0.34676892496109263,0.3718728890021642,-0.013971981592476368,0.589583150545756,0.16880434846501982,-0.1014898046989766,1.0859389305114746
255,FORCED_ENTRY,2.6271007231114467,0.09431810235807889,30,-2.6271007231114467,-0.7349375668251101,-0.3252134664113754,-0.40972410041373475,0.973147189617157,-0.37911698839189817,0.3924974282582601,-0.014388165405641,0.5890039145946503,0.19097126773451198,0.1704167908098289,1.085976004600525
256,FORCED_ENTRY,-3.3608821949804906,0.054398710747754396,30,3.3608821949804906,-0.919892046162724,-0.8018198107328607,-0.11807223542986334,0.9693239033222198,-0.6647690931997845,0.3885879904031754,-0.014916743710637092,0.5893982628981272,0.1733581303964441,-0.08566657032174292,1.085930585861206
257,FORCED_ENTRY,0.2988521790547666,0.06656394119682173,30,-0.2988521790547666,-0.7411579265423105,-0.6521126186137254,-0.08904530792858512,0.9463403085867564,-0.2546130362823704,0.366725692152977,-0.015564038604497909,0.5886353393395741,0.20161277555643567,0.015913489503961743,1.085911750793457
258,FORCED_ENTRY,-1.8119070037276774,-0.0303084261459429,30,1.8119070037276774,-1.4313681235123148,-0.4494570653732738,-0.981911058139041,0.9038740495840708,-0.3103834015773438,0.324831489721934,-0.015949257556349038,0.5882775684197744,0.1639614965134847,0.31389187602883506,1.085882544517517
259,FORCED_ENTRY,0.5515538611811085,0.09987646131962884,30,-0.5515538611811085,-0.4003131558542794,-0.641203876091982,0.24089072023770264,0.8871759514013926,-0.37088360005018167,0.30928137997786204,-0.016526800642410914,0.5874449690183003,0.1994925392727017,0.10250950440279218,1.0858668088912964
260,FORCED_ENTRY,-3.3805386460729316,0.05539357149764395,30,3.3805386460729316,-0.8915765325712367,-0.05779321235917376,-0.8337833202120629,0.8499765356381734,-0.5547221063755905,0.2727682034174601,-0.017247499463458858,0.5871634781360626,0.1439173523452353,-0.11022990282473004,1.0857963562011719
261,FORCED_ENTRY,2.4300282846890484,-0.04897268385326421,30,-2.4300282846890484,-1.2489672540658647,-0.6186122649279349,-0.6303549891379299,0.7972312132517497,-0.8348095743083048,0.22132797141869862,-0.017835070379078388,0.586174213886261,0.18351270567660616,0.10720792838539009,1.0857778787612915
262,FORCED_ENTRY,2.90373332382892,0.030349420834645154,30,-2.90373332382892,-0.7416022356225722,-0.4996440978227934,-0.24195813779977882,0.7684909164905548,-0.6243940922410802,0.19377763668696085,-0.018555595229069393,0.5853771567344666,0.16234890347612851,0.12556915847235414,1.0857447385787964
263,FORCED_ENTRY,-2.653504402010765,0.04839381843537633,30,2.653504402010765,-0.9938045985561887,-0.23224521048644467,-0.7615593880697441,0.7241828143596649,-0.619114412338399,0.150468306740125,-0.019415145056943098,0.5848529517650605,0.17661878334722433,-0.0064188827082191716,1.0856728553771973
264,FORCED_ENTRY,-5.038016712214865,-0.07273089933490676,30,5.038016712214865,-0.7483390815743929,-0.1529960211420401,-0.5953430604323527,0.6625211934248606,-0.6304474800401402,0.09005689943830172,-0.020261491648852825,0.5840628921985627,0.1849235987714563,0.04904996351221046,1.085624098777771
265,FORCED_ENTRY,2.4206488939664474,-0.02323627028698252,30,-2.4206488939664474,-1.020711766025203,-0.34554090540471055,-0.6751708606204925,0.6257158577442169,-0.5239841180653738,0.05500984402994315,-0.021232068228224914,0.5828230460484822,0.1574590917408068,-0.07242716996973396,1.085620403289795
266,FORCED_ENTRY,4.411264684013714,0.0009831381668335304,30,-4.411264684013714,-0.9004726510972012,-0.7481667426102696,-0.1523059084869316,0.6135148306687673,-0.7644626442468091,0.04373960557083289,-0.022253731389840443,0.5824545383453369,0.17782050227124493,0.10716664954274728,1.0856006145477295
267,FORCED_ENTRY,0.30376670416451357,0.13496617037693506,30,-0.30376670416451357,-1.2616251149730675,-0.9332413867594264,-0.32838372821364115,0.5840093771616618,-0.8718956832176474,0.016358579291651645,-0.023393040460844835,0.580929676691691,0.1488574937389859,0.04162461611968896,1.08560049533844
268,FORCED_ENTRY,0.2801967040501641,0.15565998935749745,30,-0.2801967040501641,-0.2495353601226857,-0.20869490721279355,-0.04084045290989216,0.5349780917167664,-0.2286043613690044,-0.03282520249485969,-0.024274678342044352,0.5815862516562144,0.1544325118736747,0.1735254558205628,1.0855249166488647
269,FORCED_ENTRY,-5.203846258338809,-0.07423115667442123,30,5.203846258338809,-1.0628131403518932,-0.24441434475451063,-0.8183987955973826,0.47297203838825225,-0.9680947376782865,-0.09468259910742442,-0.02515269685536623,0.5819323539733887,0.16862982243365265,0.10683059454885402,1.0854530334472656
270,FORCED_ENTRY,5.721752239824178,-0.07075761840584542,30,-5.721752239824178,-1.3384143191492428,-0.7223020195907617,-0.6161122995584811,0.43645223875840505,-1.0580587752199562,-0.12952903906504312,-0.026097735514243443,0.580751911799113,0.16493605856556331,-0.07944795193327982,1.0854854583740234
271,FORCED_ENTRY,-1.6128041026825937,-0.012124353310349124,30,1.6128041026825937,-1.0766429236606583,-0.09777004732582328,-0.978872876334835,0.4246520161628723,-0.9283868272563089,-0.14211729690432548,-0.027092073174814383,0.5821238954861959,0.17784691325593488,0.19433242237698614,1.0854147672653198
272,FORCED_ENTRY,1.8792584177375833,0.07212969222943481,30,-1.8792584177375833,-0.5143750136637544,-0.30861003080092614,-0.20576498286282824,0.4304192284742991,-0.44752453424749244,-0.13583705748120944,-0.027967140699426334,0.58209268450737,0.1250129368235105,0.2862198541305508,1.0854475498199463
273,FORCED_ENTRY,-1.187562596893635,0.044397009659193236,30,1.187562596893635,-0.6872633547634995,-0.1456485024371178,-0.5416148523263817,0.41550941367944083,-0.3501475861525769,-0.15141040831804276,-0.02843711928774913,0.5830411533514659,0.15757535761487299,-0.04655420489613176,1.085435390472412
274,FORCED_ENTRY,0.5785681577702748,0.06311932771526328,30,-0.5785681577702748,-1.0422331899156254,-0.40789454970334305,-0.6343386402122824,0.3881855885187785,-0.5837954410456272,-0.17937156582872074,-0.029135686904191972,0.584093052148819,0.16956173696628446,-0.021729757209958282,1.0853937864303589
275,FORCED_ENTRY,-4.719232340823266,-0.08661540735812018,30,4.719232340823266,-1.3487876067062536,-0.3398295886299855,-1.008958018076268,0.35097690522670744,-1.0197696645605265,-0.2176843320329984,-0.029736952980359395,0.5855712433656056,0.1314916931282079,0.1407834377844544,1.0853323936462402
276,FORCED_ENTRY,-4.1906063131943965,0.00399280904160401,30,4.1906063131943965,-1.081821618015499,-0.29458763853602465,-0.7872339794794743,0.33591035604476926,-0.9003642483717802,-0.23406032025814055,-0.02994453472395738,0.5870379030704498,0.16644744110291265,-0.0030276278004011522,1.0853118896484375
277,FORCED_ENTRY,2.544433488133648,-0.014524545510600624,30,-2.544433488133648,-0.6492768370660398,-0.39452263687602585,-0.25475420019001394,0.34597967664400736,-0.4940482366607679,-0.22535764078299206,-0.030411611249049505,0.5887122968832652,0.1741841489656792,-0.05611293412859381,1.0852882862091064
278,FORCED_ENTRY,0.2933106542903892,0.04572443684509764,30,-0.2933106542903892,-0.5404832457599054,-0.5005278726551954,-0.03995537310470998,0.3738258957862854,-0.3870548784864522,-0.1983172744512558,-0.031041400445004304,0.589903058608373,0.14649994703647795,-0.21086902399383312,1.0853002071380615
279,FORCED_ENTRY,-2.7863930706856124,-0.02680266248446072,30,2.7863930706856124,-0.5084323006336895,-0.28764416112940877,-0.22078813950428072,0.3853243539730708,-0.3284265702275332,-0.1884508008758227,-0.031413245014846325,0.5917990903059641,0.13313960818145967,0.08198157288520165,1.0852720737457275
280,FORCED_ENTRY,1.7367540974469615,0.0504925344531433,30,-1.7367540974469615,-0.8477316056811921,-0.8760140939906924,0.02828248830950031,0.41572547356287637,-0.4782089211433336,-0.15939113398392996,-0.03195086444417636,0.5934918860594431,0.13199914897594883,0.13982194208063964,1.085277795791626
281,FORCED_ENTRY,-5.01523279040758,-0.07090215792101083,30,5.01523279040758,-1.448734596412243,-0.5057596529698062,-0.9429749434424367,0.4225106745958328,-0.6059644922726782,-0.15514030555884042,-0.03224893224736055,0.5962792535622915,0.17682182371302663,0.05828444024435284,1.0852251052856445
282,FORCED_ENTRY,-5.195220688053689,0.0008479953105555995,30,5.195220688053689,-0.6865653201930427,-0.564948376183021,-0.12161694401002177,0.44888104101022086,-0.6179492444586729,-0.13021749779582023,-0.03252291145424048,0.5979322135448456,0.1591901186170376,-0.42302081702378247,1.0852367877960205
283,FORCED_ENTRY,-0.5359153533299343,-0.07532537593151926,30,0.5359153533299343,-1.10600847896015,-0.5474043515093105,-0.5586041274508395,0.49308147529761,-1.0120261091839273,-0.08836594894528389,-0.03271634789804618,0.600469974676768,0.1639737843400789,0.46115234005342787,1.085220217704773
284,FORCED_ENTRY,1.5520339920786426,0.05681019273492104,30,-1.5520339920786426,-0.9041992078856753,-1.068685074979213,0.16448586709353763,0.5542214612166086,-0.5053123995973736,-0.027974037329355876,-0.03329306157926718,0.6015783250331879,0.14784042054522326,-0.10772255761189141,1.0852534770965576
285,FORCED_ENTRY,-3.4242503781452034,0.012403648317585303,30,3.4242503781452034,-0.8783598675079625,-0.359291090770898,-0.5190687767370645,0.5865758577982585,-0.6084822796048887,0.003336371167097241,-0.033862881486614545,0.6029894332091014,0.15719052954454302,0.1465035336887743,1.0852687358856201
286,FORCED_ENTRY,0.41423920922782353,0.03149598129376005,30,-0.41423920922782353,-1.93923241163453,-1.2435559728152978,-0.6956764388192322,0.6368655224641164,-1.245487331195901,0.05318945807715257,-0.034711181496580444,0.6039358834425609,0.17304159278061418,-0.25463878009337304,1.0852923393249512
287,FORCED_ENTRY,-3.3482634053070726,0.06007947937988885,30,3.3482634053070726,-0.8685016101970516,-0.5164607807303935,-0.35204082946665816,0.6606367230415344,-0.5971075804240251,0.07510757272442183,-0.035249316195646925,0.60616841117541,0.14107756676744687,-0.071264329341043,1.0852574110031128
288,FORCED_ENTRY,3.667706314095821,-0.010155059208002365,30,-3.667706314095821,-0.7411090652920775,-0.7256019903328479,-0.01550707495922965,0.6627597371737163,-0.6730990086192999,0.07656606758634249,-0.035989556834101676,0.6072902242342632,0.15239609422143224,0.434224769507963,1.0852267742156982
289,FORCED_ENTRY,2.505341358971632,-0.05627736117211264,30,-2.505341358971632,-1.394596974004112,-1.3597870973523445,-0.03480987665176749,0.6435164670149486,-1.0839719979596114,0.05768174429734548,-0.036694085722168285,0.6073311885197957,0.14516653092057252,0.18630552968550582,1.08522629737854
290,FORCED_ENTRY,-4.374323290238785,-0.14442014079320206,30,4.374323290238785,-1.3045348135152808,-0.1269739786233986,-1.1775608348918822,0.6467499017715455,-1.0706750196399397,0.058999173964063324,-0.03738837925096353,0.6097253898779551,0.16630920073489525,0.2539473400938514,1.0851657390594482
291,FORCED_ENTRY,-1.4567713294410802,-0.018263380786779953,30,1.4567713294410802,-0.8551136057477973,-0.3384157613591782,-0.516697844388619,0.6690495034058889,-0.6463613157265146,0.08180297588308652,-0.03847797699272633,0.6098422865072887,0.15972682283535627,-0.06940842035092339,1.085166335105896
292,FORCED_ENTRY,0.2249072221370132,0.05671433068010416,30,-0.2249072221370132,-0.6658769274598522,-0.7586500805398511,0.0927731530799989,0.6693281789620718,-0.31796247414380757,0.08203254441420237,-0.03923305720090866,0.6103367884953816,0.14759257336057857,0.06868574837453238,1.0851768255233765
293,FORCED_ENTRY,-1.5197520600561456,0.034271620345048,30,1.5197520600561456,-0.7240889636260888,-0.17928813810291883,-0.54480082552317,0.648692931731542,-0.6251602488012498,0.061466532697280245,-0.04015724658966065,0.6108075022697449,0.16136547249802083,0.06421158604525146,1.0851411819458008
