payoff,pnl,hedging_error,final_price,s_path
56.81792375153185,1.0065252785129424,-55.81139847301891,152.079345703125,"[144.55415344 142.42086792 143.39414978 143.03041077 145.96002197
 147.63128662 144.58366394 148.44723511 150.45274353 152.72370911
 151.48500061 150.36425781 149.03709412 154.139328   154.68991089
 159.76266479 158.77954102 157.30490112 163.32147217 163.00683594
 162.78045654 162.30789185 162.35713196 166.60998535 165.87164307
 169.42556763 170.49859619 170.34109497 171.83746338 171.44364929
 168.85455322 164.96594238 164.63119507 164.92655945 167.38771057
 161.07733154 158.87213135 156.44050598 154.77677917 155.50526428
 153.38871765 152.12858582 153.53636169 152.05967712 154.92443848
 160.89025879 151.4493103  152.89646912 150.00213623 148.35810852
 152.0793457 ]"
0.0,-2.2415808687805954,-2.2415808687805954,37.085052490234375,"[49.19577408 47.79918289 48.31609344 49.78144455 49.60773849 48.6512413
 46.20046997 45.73886871 44.44686127 45.54376602 46.04818726 44.2232132
 42.11031342 42.06272888 40.99438095 41.54878235 41.45836258 43.05253983
 42.72181702 42.49100494 43.97574234 42.0412941  41.57257843 40.09022141
 40.35432816 40.12353134 40.23535538 40.67553711 39.37401962 39.00760269
 39.51441956 38.28187561 37.31585312 35.86443329 34.93647003 37.39676666
 37.15405655 37.1730957  37.53237915 37.57522202 33.83242798 35.27672577
 35.19818878 35.86919785 36.47830582 36.59490967 36.23560333 35.69073486
 36.42121124 36.86615372 37.08505249]"
44.1370891496247,-1.319458508646876,-45.456547658271575,138.53463745117188,"[142.24719238 144.04580688 143.64505005 143.75256348 143.067276
 143.01835632 142.53865051 142.79315186 145.75949097 145.96505737
 147.9425354  147.03211975 143.28263855 143.61550903 145.07417297
 146.5622406  146.47412109 145.24060059 144.43782043 145.47554016
 149.90048218 148.63766479 149.30334473 150.41937256 151.05570984
 153.39547729 151.84869385 150.83053589 145.83778381 146.40557861
 145.00566101 145.89651489 145.66151428 142.98895264 139.93455505
 140.41424561 142.78337097 143.74279785 143.83085632 142.31347656
 138.92622375 139.82688904 138.52487183 139.65066528 136.21446228
 138.14306641 139.01435852 140.27720642 139.89541626 139.80726624
 138.53463745]"
63.96989051968444,4.302833088502018,-59.66705743118242,171.08099365234375,"[151.0927124  153.91723633 153.07775879 155.44801331 157.3046875
 155.87271118 156.95904541 158.26268005 156.3170929  155.69491577
 158.77624512 160.34649658 162.85501099 164.10926819 163.57595825
 161.72914124 162.61798096 160.02056885 158.80586243 158.11453247
 163.50680542 163.16119385 163.18089294 164.4055481  165.55116272
 164.58329773 162.97351074 163.27970886 161.73901367 161.72914124
 166.32148743 167.57571411 167.48681641 166.44985962 165.37338257
 163.73396301 171.41748047 171.3483429  169.6398468  171.40759277
 171.59526062 170.66560364 170.17112732 170.17112732 170.78430176
 173.11824036 173.22703552 172.27761841 169.66674805 169.94367981
 171.08099365]"
0.0,0.4753114229885102,0.4753114229885102,41.33269119262695,"[40.35432816 40.12353134 40.23535538 40.67553711 39.37401962 39.00760269
 39.51441956 38.28187561 37.31585312 35.86443329 34.93647003 37.39676666
 37.15405655 37.1730957  37.53237915 37.57522202 33.83242798 35.27672577
 35.19818878 35.86919785 36.47830582 36.59490967 36.23560333 35.69073486
 36.42121124 36.86615372 37.08505249 37.31348038 36.47593689 36.62346649
 36.3331604  37.53713608 37.18974304 36.8042984  39.31929398 39.60243607
 39.62147903 40.74692917 41.44408035 41.45836258 40.67315674 40.72095108
 40.48678589 40.83564758 40.66600037 40.81416321 40.72333527 40.84521484
 41.10806656 40.87628174 41.33269119]"
85.11768655215994,-0.28628133667868694,-85.40396788883862,176.22360229492188,"[173.49404907 175.34342957 175.29394531 178.10263062 178.953125
 177.59828186 177.23236084 175.85768127 178.5773468  178.9630127
 181.76179504 181.28707886 181.92002869 183.95730591 182.8793335
 182.9683075  181.9299469  184.93637085 184.61990356 183.22547913
 185.98468018 187.1615448  187.49777222 191.82946777 190.33615112
 189.21858215 189.69329834 188.57572937 186.52864075 186.00445557
 187.67579651 188.43730164 188.58564758 191.84924316 191.59211731
 192.94697571 190.99874878 189.8218689  190.6229248  191.48332214
 192.35360718 191.08773804 193.66891479 194.28211975 193.45137024
 190.45478821 189.06036377 179.98165894 176.87632751 177.81584167
 176.22360229]"
23.855912152458643,-0.3234831854860708,-24.179395337944715,123.0782470703125,"[124.70412445 122.09860992 119.11248016 117.2290802  118.48794556
 113.55014038 118.16590881 117.08274078 119.01491547 118.10736084
 120.9958725  122.53773499 121.74731445 117.61945343 117.09248352
 120.41036224 119.58092499 117.19005585 117.67800903 118.28302765
 118.45868683 117.00466156 119.20032501 120.02979279 122.85977173
 123.16228485 124.81147766 127.21206665 129.78829956 128.07080078
 131.18374634 128.84173584 131.2520752  130.9203186  131.58390808
 129.89564514 130.27622986 128.75390625 131.07646179 131.46679688
 131.14474487 130.3543396  130.25671387 128.28553772 129.33943176
 124.76264954 125.00665283 126.60704803 127.28152466 123.9970932
 123.07824707]"
42.99204418705958,-3.2542975704344097,-46.24634175749399,143.8758544921875,"[159.89149475 153.92303467 153.69726562 160.63754272 154.75743103
 155.06178284 156.55384827 162.97384644 153.89360046 154.62106323
 149.48931885 151.89787292 144.02331543 140.1499176  144.62297058
 143.07954407 146.7170105  138.43933105 135.02801514 135.26393127
 140.69062805 137.98713684 138.14439392 141.3493042  147.11022949
 146.32373047 146.19596863 148.65368652 142.92227173 143.66938782
 146.19596863 145.45863342 140.22859192 134.8117218  129.65048218
 130.51557922 133.14044189 127.86123657 129.33589172 133.57302856
 133.06182861 135.9324646  139.26513672 139.26513672 135.1164856
 136.87623596 134.40866089 136.58129883 139.16685486 140.50384521
 143.87585449]"
62.23878060135186,5.595638845675831,-56.643141755676034,173.22703552246094,"[148.72244263 146.65838623 148.60394287 150.69766235 151.0927124
 153.91723633 153.07775879 155.44801331 157.3046875  155.87271118
 156.95904541 158.26268005 156.3170929  155.69491577 158.77624512
 160.34649658 162.85501099 164.10926819 163.57595825 161.72914124
 162.61798096 160.02056885 158.80586243 158.11453247 163.50680542
 163.16119385 163.18089294 164.4055481  165.55116272 164.58329773
 162.97351074 163.27970886 161.73901367 161.72914124 166.32148743
 167.57571411 167.48681641 166.44985962 165.37338257 163.73396301
 171.41748047 171.3483429  169.6398468  171.40759277 171.59526062
 170.66560364 170.17112732 170.17112732 170.78430176 173.11824036
 173.22703552]"
39.69497531068092,3.999626765094355,-35.69534854558656,146.47412109375,"[127.54544067 126.72434998 127.22289276 128.82595825 127.52588654
 129.32452393 130.96673584 130.69302368 130.40957642 130.11628723
 131.74874878 133.2638855  133.87973022 134.18275452 136.81225586
 138.82589722 141.318573   140.01849365 141.84638977 141.25013733
 142.36450195 145.79551697 145.140625   143.09765625 139.24623108
 142.86302185 142.12989807 143.49841309 145.21882629 145.6391449
 143.46907043 141.71931458 142.36450195 142.57954407 142.24719238
 144.04580688 143.64505005 143.75256348 143.067276   143.01835632
 142.53865051 142.79315186 145.75949097 145.96505737 147.9425354
 147.03211975 143.28263855 143.61550903 145.07417297 146.5622406
 146.47412109]"
61.80245044184667,5.181419032003056,-56.62103140984362,173.1182403564453,"[150.97419739 148.72244263 146.65838623 148.60394287 150.69766235
 151.0927124  153.91723633 153.07775879 155.44801331 157.3046875
 155.87271118 156.95904541 158.26268005 156.3170929  155.69491577
 158.77624512 160.34649658 162.85501099 164.10926819 163.57595825
 161.72914124 162.61798096 160.02056885 158.80586243 158.11453247
 163.50680542 163.16119385 163.18089294 164.4055481  165.55116272
 164.58329773 162.97351074 163.27970886 161.73901367 161.72914124
 166.32148743 167.57571411 167.48681641 166.44985962 165.37338257
 163.73396301 171.41748047 171.3483429  169.6398468  171.40759277
 171.59526062 170.66560364 170.17112732 170.17112732 170.78430176
 173.11824036]"
0.0,2.9229746221937454,2.9229746221937454,72.53851318359375,"[57.91248703 57.78005219 58.55540466 58.65171814 59.37408829 59.96883774
 58.58189011 58.57466125 59.89900208 61.59898376 62.00352097 61.9144249
 61.94091797 62.65579987 62.82726669 63.32477951 63.26683044 63.87300873
 63.43102646 64.18456268 64.5082016  64.31256866 63.56387711 63.27890778
 63.22334671 64.33188629 63.82956314 64.68689728 64.54442596 63.79814911
 62.66062546 63.21369171 64.14109802 65.38005066 64.46473694 64.84147644
 65.39453888 65.56119537 66.45238495 67.58990479 67.72273254 67.56092834
 67.62854004 67.48847961 68.58978271 68.65497589 70.01712799 69.99056244
 70.40593719 70.92037964 72.53851318]"
54.777319216260736,3.0333875600925584,-51.74393165616818,152.05967712402344,"[135.1164856  136.87623596 134.40866089 136.58129883 139.16685486
 140.50384521 143.87585449 144.55415344 142.42086792 143.39414978
 143.03041077 145.96002197 147.63128662 144.58366394 148.44723511
 150.45274353 152.72370911 151.48500061 150.36425781 149.03709412
 154.139328   154.68991089 159.76266479 158.77954102 157.30490112
 163.32147217 163.00683594 162.78045654 162.30789185 162.35713196
 166.60998535 165.87164307 169.42556763 170.49859619 170.34109497
 171.83746338 171.44364929 168.85455322 164.96594238 164.63119507
 164.92655945 167.38771057 161.07733154 158.87213135 156.44050598
 154.77677917 155.50526428 153.38871765 152.12858582 153.53636169
 152.05967712]"
0.0,0.3251804740473324,0.3251804740473324,43.57752990722656,"[41.38356781 41.95317841 41.85902405 40.67274475 39.00628662 38.89330673
 38.35194397 38.51906204 38.65322876 38.20601654 38.89801788 39.80185318
 41.56010437 41.63541412 43.26891327 43.5819664  43.7914505  44.09980011
 44.73059464 44.5604744  44.45650864 44.05247498 44.46360397 44.18242264
 44.02174377 44.33365631 44.2225914  44.50613403 44.45650864 44.55810547
 44.39742279 44.30292511 44.15405655 44.95032883 45.3260231  45.67572021
 45.83403397 45.71116638 45.29529953 45.18426132 45.43235016 45.05902863
 45.08265686 44.61954117 44.59592056 43.87525558 44.06664276 43.82091522
 43.69331741 43.04353333 43.57752991]"
0.0,4.4999213217267595,4.4999213217267595,84.89164733886719,"[64.41194916 64.87676239 66.15011597 69.49090576 68.85666656 69.40374756
 68.46204376 67.041008   64.96874237 66.84005737 66.58105469 68.50321198
 68.55162048 67.44044495 69.6555481  71.125      69.97992706 70.97006226
 72.03523254 72.77845764 73.53133392 75.28151703 76.46608734 75.59220123
 74.67949677 75.13828278 74.69408417 76.4539566  76.01216888 77.49045563
 76.91275024 77.40794373 76.88360596 77.21858978 77.25256348 77.17731476
 78.12643433 78.48812866 78.92021942 78.24052429 80.46890259 80.944664
 83.50073242 85.64901733 81.53696442 82.24091339 83.25799561 85.46451569
 85.34555817 85.37957764 84.89164734]"
28.52845734240961,-1.1311077951009594,-29.65956513751057,122.0986099243164,"[124.53754425 125.40474701 123.41701508 124.94677734 128.50334167
 127.60688782 128.59101868 133.19020081 131.41680908 130.29621887
 129.29260254 126.09655762 127.65561676 123.35852814 127.56793976
 128.66900635 125.67758942 125.50218964 127.5386734  125.60938263
 123.88469696 124.55702972 128.6494751  133.36557007 135.50924683
 139.26066589 139.49455261 138.4226532  133.57995605 128.58126831
 130.70547485 131.53372192 130.51057434 133.87229919 133.45753479
 133.60389709 132.72563171 132.12060547 131.86685181 132.10112
 129.97373962 127.68044281 126.57774353 126.73390198 122.95735168
 122.82073212 122.32305908 118.06832123 118.33182526 124.70412445
 122.09860992]"
43.10039954091988,6.718676640245889,-36.38172290067399,153.917236328125,"[123.33063507 124.60271454 123.28134155 127.81736755 128.33998108
 128.91194153 131.63352966 131.55465698 132.88586426 134.04948425
 133.32963562 133.38879395 135.9526062  139.14756775 140.54782104
 139.887146   141.95796204 143.90052795 141.0112915  142.28334045
 143.40750122 148.72251892 152.35136414 149.61990356 152.49928284
 149.80723572 148.77186584 149.13726807 151.94204712 151.30010986
 153.40370178 151.80378723 150.65817261 146.63861084 147.06329346
 147.54721069 144.89057922 146.08560181 145.58190918 143.50793457
 144.10049438 149.15698242 151.92227173 149.71994019 150.97419739
 148.72244263 146.65838623 148.60394287 150.69766235 151.0927124
 153.91723633]"
0.0,0.8289397182202967,0.8289397182202967,41.85902404785156,"[36.68422318 38.21731949 37.39918518 36.37008667 36.81494904 38.2978096
 38.68146515 39.39463806 40.71746063 40.58564377 40.44913101 40.26554108
 40.6021347  41.30825043 42.12499619 41.98848343 41.92492294 41.19056702
 41.47536469 41.61894608 41.58362579 41.19762039 41.64720154 42.36271286
 42.77228546 42.36036682 42.00025177 42.04967499 41.90139008 41.26117325
 41.24704361 40.31261444 39.7430191  38.82268906 40.66567993 39.62296677
 39.18516922 39.49115753 39.23223877 39.63473892 40.39263916 40.67274475
 39.63238144 40.02545166 40.77865601 40.58800507 40.98812103 41.12700272
 41.38356781 41.95317841 41.85902405]"
66.76730735629212,3.406262797751177,-63.36104455854095,171.1881561279297,"[154.77616882 157.40370178 157.86445618 158.24684143 158.76641846
 153.73696899 157.09976196 162.06059265 161.54098511 160.55078125
 158.66842651 162.08021545 167.82536316 171.64894104 171.13909912
 175.93331909 172.29602051 170.91363525 175.78622437 168.88418579
 167.78617859 166.42341614 169.59991455 172.19799805 172.82542419
 176.79606628 175.77642822 175.86470032 174.70782471 174.09017944
 178.44316101 176.1783905  171.49206543 168.6293335  168.79594421
 168.81556702 171.64894104 172.09013367 168.81556702 169.67835999
 166.47241211 162.97239685 161.28608704 159.22723389 158.45272827
 156.64877319 156.56057739 156.09976196 166.99203491 171.35481262
 171.18815613]"
85.18210736443015,-1.4349685109785575,-86.61707587540872,175.72874450683594,"[178.953125   177.59828186 177.23236084 175.85768127 178.5773468
 178.9630127  181.76179504 181.28707886 181.92002869 183.95730591
 182.8793335  182.9683075  181.9299469  184.93637085 184.61990356
 183.22547913 185.98468018 187.1615448  187.49777222 191.82946777
 190.33615112 189.21858215 189.69329834 188.57572937 186.52864075
 186.00445557 187.67579651 188.43730164 188.58564758 191.84924316
 191.59211731 192.94697571 190.99874878 189.8218689  190.6229248
 191.48332214 192.35360718 191.08773804 193.66891479 194.28211975
 193.45137024 190.45478821 189.06036377 179.98165894 176.87632751
 177.81584167 176.22360229 176.00602722 176.06546021 177.71928406
 175.72874451]"
0.0,-1.5449499470842918,-1.5449499470842918,46.048187255859375,"[52.47265625 51.76842499 53.07728195 52.41812134 53.68429184 53.07490921
 51.66173172 51.74709702 51.77791214 52.1715126  51.60957336 52.35173035
 52.68367767 52.26398849 53.33810043 53.52542877 53.88582611 54.3647995
 55.02632904 54.05892181 53.18160248 53.05832291 53.79334259 51.30132294
 50.84844589 52.664711   51.53843307 52.67419815 52.44657516 51.22069931
 52.00078583 52.31851578 52.81172562 51.00017929 52.11697388 51.2870903
 50.32442093 50.57575989 51.89410019 52.6907959  49.19577408 47.79918289
 48.31609344 49.78144455 49.60773849 48.6512413  46.20046997 45.73886871
 44.44686127 45.54376602 46.04818726]"
24.811815748027726,0.43401084956477487,-24.37780489846295,121.48487854003906,"[117.09248352 120.41036224 119.58092499 117.19005585 117.67800903
 118.28302765 118.45868683 117.00466156 119.20032501 120.02979279
 122.85977173 123.16228485 124.81147766 127.21206665 129.78829956
 128.07080078 131.18374634 128.84173584 131.2520752  130.9203186
 131.58390808 129.89564514 130.27622986 128.75390625 131.07646179
 131.46679688 131.14474487 130.3543396  130.25671387 128.28553772
 129.33943176 124.76264954 125.00665283 126.60704803 127.28152466
 123.9970932  123.07824707 120.0088501  122.15937042 124.58358765
 123.43013    122.04206848 121.88568115 124.44674683 122.60903168
 124.24147797 124.0459671  123.9970932  122.46240234 121.80747986
 121.48487854]"
54.0297716926126,3.8939154392701534,-50.135856253342446,165.55116271972656,"[149.61990356 152.49928284 149.80723572 148.77186584 149.13726807
 151.94204712 151.30010986 153.40370178 151.80378723 150.65817261
 146.63861084 147.06329346 147.54721069 144.89057922 146.08560181
 145.58190918 143.50793457 144.10049438 149.15698242 151.92227173
 149.71994019 150.97419739 148.72244263 146.65838623 148.60394287
 150.69766235 151.0927124  153.91723633 153.07775879 155.44801331
 157.3046875  155.87271118 156.95904541 158.26268005 156.3170929
 155.69491577 158.77624512 160.34649658 162.85501099 164.10926819
 163.57595825 161.72914124 162.61798096 160.02056885 158.80586243
 158.11453247 163.50680542 163.16119385 163.18089294 164.4055481
 165.55116272]"
54.323171578201595,3.17203084240415,-51.15114073579745,164.5832977294922,"[152.49928284 149.80723572 148.77186584 149.13726807 151.94204712
 151.30010986 153.40370178 151.80378723 150.65817261 146.63861084
 147.06329346 147.54721069 144.89057922 146.08560181 145.58190918
 143.50793457 144.10049438 149.15698242 151.92227173 149.71994019
 150.97419739 148.72244263 146.65838623 148.60394287 150.69766235
 151.0927124  153.91723633 153.07775879 155.44801331 157.3046875
 155.87271118 156.95904541 158.26268005 156.3170929  155.69491577
 158.77624512 160.34649658 162.85501099 164.10926819 163.57595825
 161.72914124 162.61798096 160.02056885 158.80586243 158.11453247
 163.50680542 163.16119385 163.18089294 164.4055481  165.55116272
 164.58329773]"
0.0,1.2590673467465934,1.2590673467465934,50.98833084106445,"[45.18426132 45.43235016 45.05902863 45.08265686 44.61954117 44.59592056
 43.87525558 44.06664276 43.82091522 43.69331741 43.04353333 43.57752991
 43.51374817 43.83036423 43.73820877 44.22731781 43.45704269 43.80672836
 44.41398239 45.03067398 44.97632217 44.39270401 45.13700104 45.20787811
 45.10864639 45.23625183 44.98814392 45.33784103 45.23386765 45.27404785
 45.60247803 46.03251266 45.88838196 45.12519836 44.87237549 44.96215057
 47.61087418 49.00258255 49.14434814 49.3995285  48.93642044 48.96949768
 49.35463715 49.20763016 49.52535248 49.73402405 49.85020065 50.58050919
 51.59058762 51.08792114 50.98833084]"
0.0,-1.7674338995131396,-1.7674338995131396,46.200469970703125,"[53.97356415 54.14663696 53.79334259 52.89945221 52.47265625 51.76842499
 53.07728195 52.41812134 53.68429184 53.07490921 51.66173172 51.74709702
 51.77791214 52.1715126  51.60957336 52.35173035 52.68367767 52.26398849
 53.33810043 53.52542877 53.88582611 54.3647995  55.02632904 54.05892181
 53.18160248 53.05832291 53.79334259 51.30132294 50.84844589 52.664711
 51.53843307 52.67419815 52.44657516 51.22069931 52.00078583 52.31851578
 52.81172562 51.00017929 52.11697388 51.2870903  50.32442093 50.57575989
 51.89410019 52.6907959  49.19577408 47.79918289 48.31609344 49.78144455
 49.60773849 48.6512413  46.20046997]"
0.0,4.909102334523445,4.909102334523445,87.11274719238281,"[64.87676239 66.15011597 69.49090576 68.85666656 69.40374756 68.46204376
 67.041008   64.96874237 66.84005737 66.58105469 68.50321198 68.55162048
 67.44044495 69.6555481  71.125      69.97992706 70.97006226 72.03523254
 72.77845764 73.53133392 75.28151703 76.46608734 75.59220123 74.67949677
 75.13828278 74.69408417 76.4539566  76.01216888 77.49045563 76.91275024
 77.40794373 76.88360596 77.21858978 77.25256348 77.17731476 78.12643433
 78.48812866 78.92021942 78.24052429 80.46890259 80.944664   83.50073242
 85.64901733 81.53696442 82.24091339 83.25799561 85.46451569 85.34555817
 85.37957764 84.89164734 87.11274719]"
0.0,1.3182489419526418,1.3182489419526418,43.42119216918945,"[37.1730957  37.53237915 37.57522202 33.83242798 35.27672577 35.19818878
 35.86919785 36.47830582 36.59490967 36.23560333 35.69073486 36.42121124
 36.86615372 37.08505249 37.31348038 36.47593689 36.62346649 36.3331604
 37.53713608 37.18974304 36.8042984  39.31929398 39.60243607 39.62147903
 40.74692917 41.44408035 41.45836258 40.67315674 40.72095108 40.48678589
 40.83564758 40.66600037 40.81416321 40.72333527 40.84521484 41.10806656
 40.87628174 41.33269119 41.63378143 41.65767288 41.78671646 41.3757019
 41.81061554 42.02088547 41.94441986 41.70308304 41.22038651 41.31836319
 42.74971771 43.23002625 43.42119217]"
0.0,0.9119227722486415,0.9119227722486415,52.949798583984375,"[48.99047852 47.98059464 48.27323914 48.75059891 48.39558029 48.76739502
 49.22556686 49.05524063 48.7793808  49.33350754 48.5970726  49.70771027
 50.09632492 50.05553818 49.65974426 49.83245468 50.29781342 50.08192825
 51.10380173 49.99797058 48.94010162 46.37820053 47.25615311 47.74549484
 48.79857254 48.39644623 48.27365494 50.31795883 48.82024384 48.57704544
 49.7232132  50.65024948 50.65265656 51.20165253 51.1583252  48.79375458
 49.72080231 49.15975571 49.4896431  50.32759476 50.2625885  49.53058243
 50.37093353 51.35576248 51.35095215 51.57007217 52.17926025 53.83830643
 53.71791458 52.67289734 52.94979858]"
