Phase,EpisodeStart,Date,RawPrice,ScaledPrice,Delta,ChangeInHedge,TransactionCost,PnL_from_Hold
1,2016-05-02,2016-05-13,2046.609985351562,98.32711417474346,0.35091767275141456,-0.08173027152612111,0.008036301739881695,0.41675962581384884
1,2016-05-02,2016-05-16,2066.659912109375,99.29039074019619,0.4369033822476373,0.08598570949622275,0.008537554693952955,-0.32791551118817064
1,2016-05-02,2016-05-17,2047.2099609375,98.3559393384839,0.3373542599571523,-0.09954912229048501,0.00979124743320226,0.008816949233299263
1,2016-05-02,2016-05-18,2047.630004882812,98.37611988546878,0.3293808836161603,-0.007973376340991989,0.0007843898268133883,-0.12301674264832001
1,2016-05-02,2016-05-19,2040.0400390625,98.01146836850278,0.27897000341358297,-0.050410880202577335,0.004940844390403291,0.19432827591985435
1,2016-05-02,2016-05-20,2052.320068359375,98.60144880023394,0.32962427063507765,0.050654267221494687,0.004994584135953577,-0.057364399800780834
1,2016-05-02,2016-05-23,2048.0400390625,98.39581952433026,0.2877538927580806,-0.041870377876997045,0.004119870145000512,0.44373718090470715
1,2016-05-02,2016-05-24,2076.06005859375,99.74201038597334,0.4641754181642869,0.17642152540620631,0.01759663761937509,0.2001830896925514
1,2016-05-02,2016-05-25,2090.5400390625,100.43768503966378,0.5835742006641019,0.119398782499815,0.011992137310835739,-0.009811043029099574
1,2016-05-02,2016-05-26,2090.10009765625,100.41654854116521,0.5956914416767798,0.01211724101267786,0.0012167715203345642,0.2512120135584723
1,2016-06-01,2016-06-01,2099.330078125,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,0.0
1,2016-06-01,2016-06-02,2105.260009765625,100.28246780734554,0.5314126634351628,0.020175224366147604,0.0020232212880041704,-0.14928335650211927
1,2016-06-01,2016-06-03,2099.1298828125,99.99046384774906,0.5099493821277828,-0.021463281307379956,0.0021461234536196434,0.2602229066199514
1,2016-06-01,2016-06-06,2109.409912109375,100.48014526583536,0.5470387110235446,0.037089328895761775,0.0037267411552584884,0.06607095253468569
1,2016-06-01,2016-06-07,2112.1298828125,100.60970901245469,0.5579665497198474,0.01092783869630276,0.001099446671370063,0.18214995545948992
1,2016-06-01,2016-06-08,2119.1201171875,100.94268353836836,0.5857731675790195,0.027806617859172156,0.0028068746268307566,-0.09674869838874993
1,2016-06-01,2016-06-09,2115.47998046875,100.76928837975656,0.573831113835023,-0.011942053743996484,0.0012033922575753332,-0.5415920925066634
1,2016-06-01,2016-06-10,2096.070068359375,99.84471190121104,0.4954127334149099,-0.07841838042011318,0.00782966060080577,-0.46495179352028887
1,2016-06-01,2016-06-13,2079.06005859375,99.0344529551373,0.42054954165165054,-0.07486319176325934,0.007414035242749929,-0.08825857373566282
1,2016-06-01,2016-06-14,2075.320068359375,98.85630134985398,0.3995966643480668,-0.02095287730358375,0.0020713239528695913,-0.07652574572970498
1,2016-06-01,2016-06-15,2071.5,98.67433528367029,0.3763641547567993,-0.02323250959126749,0.0022924524408898146,0.12353362038351187
1,2016-06-01,2016-06-16,2077.989990234375,98.98348105841056,0.4007432788892742,0.024379124132474894,0.002413130571787469,-0.12137170353133266
1,2016-06-01,2016-06-17,2071.219970703125,98.66099629997292,0.3592448715728569,-0.041498407316417296,0.004094274210699816,0.229642467175507
1,2016-06-01,2016-06-20,2083.25,99.2340376440773,0.4152709522660752,0.056026080693218294,0.005559694200560937,0.09668314968804229
1,2016-06-01,2016-06-21,2088.89990234375,99.50316646772548,0.44197514408231914,0.02670419181624395,0.002657151643677794,-0.06824388996015225
1,2016-06-01,2016-06-22,2085.449951171875,99.33883065375208,0.4123962482737413,-0.029578895808577865,0.002938332921653294,0.5867538024576903
1,2016-06-01,2016-06-23,2113.320068359375,100.66640260053198,0.6087996323889667,0.19640338411522545,0.019771222137450212,-1.4911906244869404
1,2016-06-01,2016-06-24,2037.410034179688,97.05048555296196,0.0867472642025034,-0.5220523681864633,0.05066543581656993,-1.0692191622184066
1,2016-06-01,2016-06-27,2000.5400390625,95.29421122995896,0.0035049621257600464,-0.08324230207674335,0.007932509517369233,0.14689728504218327
1,2016-07-01,2016-07-01,2102.949951171875,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,-0.0
1,2016-07-01,2016-07-05,2088.550048828125,99.31525225620679,0.4611018502111671,-0.05013558885784808,0.0049792286544306525,0.2717896171392312
1,2016-07-01,2016-07-06,2099.72998046875,99.84688315091233,0.4992255066033992,0.038123656392232086,0.003806528265080729,-0.040127080009592066
1,2016-07-01,2016-07-07,2097.89990234375,99.75985881997283,0.4918975389384987,-0.007327967664900514,0.0007310370196878013,0.7596574612917709
1,2016-07-01,2016-07-08,2129.89990234375,101.28153079234517,0.609446941270464,0.11754940233196526,0.01190558341190671,0.16981768559875926
1,2016-07-01,2016-07-11,2137.159912109375,101.62676058545456,0.6387432486011063,0.029296307330642368,0.0029772888111290895,0.4341284143202561
1,2016-07-01,2016-07-12,2152.139892578125,102.3390923487665,0.6963922995741633,0.05764905097305695,0.005899751551350423,0.008809553118429509
1,2016-07-01,2016-07-13,2152.429931640625,102.35288435852586,0.7035633003064513,0.0071710007322880465,0.0007339726086867827,0.37486429155049145
1,2016-07-01,2016-07-14,2163.75,102.8911790693946,0.7501235071040675,0.04656020679761619,0.00479063457512157,-0.06724692157144312
1,2016-07-01,2016-07-15,2161.739990234375,102.79559858425253,0.7519840715601155,0.0018605644560479861,0.00019125783696403696,0.18369732504496222
1,2016-07-01,2016-07-18,2166.889892578125,103.04048802353186,0.7798554176825768,0.027871346122461338,0.0028718771063311888,-0.11120415162170326
1,2016-07-01,2016-07-19,2163.780029296875,102.89260703000099,0.7803424523196558,0.00048703463707899797,5.0112263522968486e-05,0.3426546808494454
1,2016-07-01,2016-07-20,2173.02001953125,103.33198934764607,0.8257787332805359,0.04543628096088004,0.00469502130024631,-0.29129387756533637
1,2016-07-01,2016-07-21,2165.169921875,102.95869954814916,0.8136424400797463,-0.012136293200789572,0.001249536965288339,0.38718310972206255
1,2016-07-01,2016-07-22,2175.030029296875,103.42756983278814,0.8659566958866891,0.05231425580694282,0.005410736345722922,-0.25342484770915497
1,2016-07-01,2016-07-25,2168.47998046875,103.11610027905601,0.8650532703270118,-0.0009034255596772622,9.315772060634288e-05,0.02882272132730158
1,2016-07-01,2016-07-26,2169.179931640625,103.1493845315645,0.8931018435830742,0.02804857325606236,0.0028931930683513325,-0.10694556876207494
1,2016-07-01,2016-07-27,2166.580078125,103.02575564947074,0.915731957164323,0.02263011358124878,0.002331484552141506,0.1477912952964905
1,2016-07-01,2016-07-28,2170.06005859375,103.19123654771137,0.961802791547477,0.04607083438315407,0.004754106368782486,0.15415140514089334
1,2016-08-01,2016-08-01,2170.840087890625,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,-0.0
1,2016-08-01,2016-08-02,2157.030029296875,99.36383805187745,0.46463940254439245,-0.046598036524622743,0.004630159754768085,0.15919966191604132
1,2016-08-01,2016-08-03,2163.7900390625,99.67523868444057,0.4863867322651836,0.02174732972079113,0.0021676702806690843,0.009844851142464755
1,2016-08-01,2016-08-04,2164.25,99.69642683828322,0.4870144795665438,0.0006277473013602264,6.258416290298953e-05,0.4171923120335865
1,2016-08-01,2016-08-05,2182.8701171875,100.5541646924608,0.5536378116441287,0.06662333207758492,0.00669925350608998,-0.044425108184579315
1,2016-08-01,2016-08-08,2180.889892578125,100.46294541654909,0.5473837699737478,-0.006254041670380905,0.0006282994469643004,0.021680371977434987
1,2016-08-01,2016-08-09,2181.739990234375,100.50210526351303,0.5516441270603702,0.004260357086622424,0.00042817485637988055,-0.15759560464263103
1,2016-08-01,2016-08-10,2175.489990234375,100.21419828985506,0.5278299364352362,-0.023814190625134013,0.0023865200214195875,0.2617402118269958
1,2016-08-01,2016-08-11,2185.7900390625,100.68867123171664,0.5710607239954407,0.04323078756020449,0.004352850555737615,-0.04230707457132918
1,2016-08-01,2016-08-12,2184.050048828125,100.6085183801049,0.5659531582593671,-0.005107565736073627,0.0005138646212353575,0.16046261464997347
1,2016-08-01,2016-08-15,2190.14990234375,100.8895088385754,0.5956867408077924,0.029733582548425286,0.002999806539321864,-0.3128483731711269
1,2016-08-01,2016-08-16,2178.14990234375,100.33672744915208,0.5429380090869536,-0.052748731720838826,0.005292635117962248,0.11168421706349407
1,2016-08-01,2016-08-17,2182.219970703125,100.52421561938068,0.5653472929712247,0.022409283884271103,0.002252675685058381,0.12005163202945004
1,2016-08-01,2016-08-18,2187.02001953125,100.74533042442323,0.5946164874140182,0.029269194442793522,0.0029487346653959256,-0.08203224056420617
1,2016-08-01,2016-08-19,2183.8701171875,100.60022980824608,0.5829107849645703,-0.011705702449447908,0.0011775963564814088,-0.033697177421655164
1,2016-08-01,2016-08-22,2182.639892578125,100.54355936917332,0.5818028827404522,-0.0011079022241180514,0.00011139243304585248,0.1143891551611299
1,2016-08-01,2016-08-23,2186.89990234375,100.73979721227325,0.6198611141152441,0.03805823137479192,0.003833978510954313,-0.3071363177197064
1,2016-08-01,2016-08-24,2175.43994140625,100.21189278479257,0.5429663135895533,-0.07689480052569087,0.007705773505988544,-0.084804466215546
1,2016-08-01,2016-08-25,2172.469970703125,100.07508074047423,0.5203499326742621,-0.022616380915291168,0.0022633361461550845,-0.08578878514187681
1,2016-09-01,2016-09-01,2170.860107421875,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,0.0
1,2016-09-01,2016-09-02,2179.97998046875,100.42010413364248,0.541334501210483,0.03009706214146779,0.0030223501143629046,0.1530749651987053
1,2016-09-01,2016-09-06,2186.47998046875,100.71952462498494,0.5638961529433023,0.02256165173281932,0.0022723988372840296,-0.007981354721252642
1,2016-09-01,2016-09-07,2186.159912109375,100.70478077491921,0.5640211368623141,0.00012498391901183403,1.2586478164477005e-05,-0.12623836048937545
1,2016-09-01,2016-09-08,2181.300048828125,100.48091267468398,0.5479156867100642,-0.016105450152249956,0.0016182903303347037,-1.38974800815589
1,2016-09-01,2016-09-09,2127.81005859375,98.01691280424092,0.3497119463614946,-0.19820374034856958,0.01942731873522015,0.7882311778624318
1,2016-09-01,2016-09-12,2159.0400390625,99.455512203713,0.4632502330406399,0.11353828667914528,0.011292008456406398,-0.5158224297605714
1,2016-09-01,2016-09-13,2127.02001953125,97.98051989896808,0.33490620209933053,-0.12834403094130936,0.012575214877558737,-0.026674348536835618
1,2016-09-01,2016-09-14,2125.77001953125,97.92293903524838,0.32307948873237796,-0.011826713366952568,0.0011581065320194536,0.33153361600501946
1,2016-09-01,2016-09-15,2147.260009765625,98.91286879446702,0.404893447705579,0.08181395897320104,0.008092453389472143,-0.12055016352810823
1,2016-09-01,2016-09-16,2139.159912109375,98.53974029905837,0.3634304621894104,-0.041462985516168616,0.004085751824786874,-0.0007422266899658395
1,2016-09-01,2016-09-19,2139.1201171875,98.5379071582798,0.3553966086226301,-0.008033853566780269,0.0007916391168866091,0.01071264125331873
1,2016-09-01,2016-09-20,2139.760009765625,98.5673836121488,0.3493347535773922,-0.006061855045237929,0.0005975011916452067,0.3824338070615846
1,2016-09-01,2016-09-21,2163.1201171875,99.6434597416981,0.46395029213253997,0.11461553855514778,0.011420688801792913,0.2262504986173114
1,2016-09-01,2016-09-22,2177.179931640625,100.29112074965786,0.543647477992199,0.07969718585965907,0.007992920090458993,-0.2669326594633827
1,2016-09-01,2016-09-23,2164.68994140625,99.71577320922108,0.4653563237056372,-0.07829115428656186,0.00780686298512694,-0.46554458467426624
1,2016-09-01,2016-09-26,2146.10009765625,98.85943780158962,0.32900984385799736,-0.1363464798476398,0.013479136343963442,0.2964631704468165
1,2016-09-01,2016-09-27,2159.929931640625,99.49650483032596,0.41277889066838525,0.08376904681038788,0.00833472737060156,0.17338444092345856
1,2016-09-01,2016-09-28,2171.3701171875,100.02349344224814,0.5088130435268409,0.09603415285845562,0.009605671458669592,-0.3848585850196862
1,2016-10-03,2016-10-03,2161.199951171875,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,-0.0
1,2016-10-03,2016-10-04,2150.489990234375,99.50444377292843,0.47488197252544917,-0.03635546654356603,0.0036175304765228467,0.21857435920647186
1,2016-10-03,2016-10-05,2159.72998046875,99.93198358614028,0.5055838482409479,0.03070187571549876,0.003068099340064941,0.022852850854259445
1,2016-10-03,2016-10-06,2160.77001953125,99.98010680870172,0.5088331252138892,0.0032492769729413062,0.00032486305880572683,-0.16445814110043377
1,2016-10-03,2016-10-07,2153.739990234375,99.65482319516734,0.482685458988951,-0.02614766622493825,0.00260574105461247,0.23355473642301705
1,2016-10-03,2016-10-10,2163.659912109375,100.11382384754201,0.5190267893689969,0.036341330380045944,0.0036382695480532464,-0.6014569085774714
1,2016-10-03,2016-10-11,2136.72998046875,98.86775998260333,0.41372069711951476,-0.10530609224948217,0.01041137745322769,0.058837234850003764
1,2016-10-03,2016-10-12,2139.179931640625,98.98112067236953,0.41967165205525364,0.005950954935738884,0.0005890321886102035,-0.12691651864608294
1,2016-10-03,2016-10-13,2132.550048828125,98.67435207333708,0.3882229813400739,-0.03144867071517976,0.003103177206388093,0.008348608456800383
1,2016-10-03,2016-10-14,2132.97998046875,98.69424526463536,0.3845108032229586,-0.0037121781171152723,0.00036637061755658695,-0.11640187828245332
1,2016-10-03,2016-10-17,2126.5,98.39441273570918,0.34961909574264954,-0.034891707480309064,0.0034331490668711617,0.23307094141717968
1,2016-10-03,2016-10-18,2139.60009765625,99.00056200242311,0.4025088767847286,0.05288978104207903,0.005236118047350928,0.07586956832244883
1,2016-10-03,2016-10-19,2144.2900390625,99.21756836519425,0.41971782066446556,0.017208943879736982,0.0017074295658805953,-0.05494084580732121
1,2016-10-03,2016-10-20,2141.340087890625,99.081072379699,0.3973215565569794,-0.02239626410748613,0.0022190458650686883,-0.003499120301283284
1,2016-10-03,2016-10-21,2141.159912109375,99.07273553973413,0.38727078928646147,-0.010050767270517957,0.000995757007763441,0.18697141787274532
1,2016-10-03,2016-10-24,2151.330078125,99.54331513650446,0.4410165365399582,0.053745747253496734,0.005350029856101744,-0.14640323491386809
1,2016-10-03,2016-10-25,2143.159912109375,99.16527672265039,0.3744606453187955,-0.06655589122116268,0.006600033370469214,-0.07611433948061157
1,2016-10-03,2016-10-26,2139.429931640625,98.99268832023407,0.32526070526338385,-0.04919994005541167,0.004870434331279568,-0.11071457303268477
1,2016-10-03,2016-10-27,2133.0400390625,98.69702421129031,0.23355456483873305,-0.0917061404246508,0.009051123161815751,-0.09978344519163247
1,2016-11-01,2016-11-01,2111.719970703125,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,-0.0
1,2016-11-01,2016-11-02,2097.93994140625,99.34744997025877,0.4634460462731582,-0.04779139279585698,0.004747953004795386,-0.22466512975393235
1,2016-11-01,2016-11-03,2088.659912109375,98.90799637671316,0.42908950468673235,-0.03435654158642587,0.003398136690746605,-0.07637296666816377
1,2016-11-01,2016-11-04,2085.179931640625,98.74320272428625,0.4139085852893781,-0.015180919397354276,0.0014990126015940026,0.9416042674212777
1,2016-11-01,2016-11-07,2131.52001953125,100.93762663150514,0.5833165231076204,0.16940793781824232,0.017099635175910982,0.15758913303844427
1,2016-11-01,2016-11-08,2139.56005859375,101.31836078063681,0.6151684348990216,0.03185191179140123,0.00322718349043421,0.6546593917372215
1,2016-11-01,2016-11-09,2163.260009765625,102.44066636568954,0.7037084383075072,0.08854000340848556,0.009070096949185685,0.12293262405889387
1,2016-11-01,2016-11-10,2167.47998046875,102.64050208073085,0.7245628781041263,0.020854439796619162,0.0021405101713373657,-0.10097253490574898
1,2016-11-01,2016-11-11,2164.449951171875,102.4970157596792,0.721375819473232,-0.0031870586308943016,0.00032666399871779487,-0.00857787595130854
1,2016-11-01,2016-11-14,2164.199951171875,102.48517706877945,0.7285284101820483,0.007152590708816242,0.0007330345252935393,0.5530578112243006
1,2016-11-01,2016-11-15,2180.389892578125,103.25184791675458,0.7947851756331632,0.06625676545111492,0.006841133469814597,-0.11902086817008362
1,2016-11-01,2016-11-16,2176.93994140625,103.08847629458224,0.7949357981782978,0.0001506225451346488,1.5527448673542884e-05,0.3831498924349974
1,2016-11-01,2016-11-17,2187.1201171875,103.57055611209992,0.8419075778912958,0.04697177971299793,0.004864893346450249,-0.19650975086894842
1,2016-11-01,2016-11-18,2181.89990234375,103.32335407223799,0.8407303318244173,-0.0011772460668785234,0.00012163701219823923,0.6490576508005249
1,2016-11-01,2016-11-21,2198.179931640625,104.0942910109768,0.9058612829974069,0.06513095117298962,0.006779760185222902,0.1895082986978074
1,2016-11-01,2016-11-22,2202.93994140625,104.31970014815705,0.9351433375712854,0.029282054573878558,0.0030546951528689823,0.07635764424311357
1,2016-11-01,2016-11-23,2204.719970703125,104.40399301470993,0.9575545790692818,0.022411241497996337,0.002339823100807787,0.38217215514242986
1,2016-11-01,2016-11-25,2213.35009765625,104.81267063640479,0.9848033559671202,0.027248776897838445,0.0028560170782380165,-0.527365440192048
1,2016-11-01,2016-11-28,2201.719970703125,104.26192872391283,0.9906470609170283,0.005843704949908046,0.0006092759489708893,0.13710455000611335
1,2016-12-01,2016-12-01,2191.080078125,100.0,0.5112374390690152,0.5112374390690152,0.05112374390690152,0.0
1,2016-12-01,2016-12-02,2191.949951171875,100.0397006506316,0.5138350421706589,0.0025976031016436973,0.00025986343669758764,0.29772507085437483
1,2016-12-01,2016-12-05,2204.7099609375,100.622062285563,0.5567533616371493,0.042918319466490384,0.004318529814548887,0.1763536436454992
1,2016-12-01,2016-12-06,2212.22998046875,100.9652729060386,0.5835187128862519,0.02676535124910262,0.0027023709932916273,0.7399420631528092
1,2016-12-01,2016-12-07,2241.35009765625,102.29430316277022,0.6827188691000754,0.0992001562138235,0.010147610853531027,0.12889256872744703
1,2016-12-01,2016-12-08,2246.18994140625,102.51519165508593,0.7031502495697768,0.020431380469701388,0.0020945268846294172,0.4156639371289752
1,2016-12-01,2016-12-09,2259.530029296875,103.12402781875734,0.7505227535307373,0.04737250396096049,0.004885243416314282,-0.08247732368833716
1,2016-12-01,2016-12-12,2256.9599609375,103.00673094836755,0.7501171054018048,-0.000405648128932512,4.178448767665997e-05,0.505582761763645
1,2016-12-01,2016-12-13,2271.719970703125,103.68037176656419,0.8023245389845297,0.05220743358272495,0.0054128861228351305,-0.631292101531587
1,2016-12-01,2016-12-14,2253.280029296875,102.83878037105345,0.7551536184945354,-0.04717092048999427,0.004850999932170945,0.32040543776576047
1,2016-12-01,2016-12-15,2262.030029296875,103.2381267978389,0.7938355179473017,0.03868189945276623,0.0039934468404859355,-0.13647966867596423
1,2016-12-01,2016-12-16,2258.070068359375,103.05739579777027,0.7926611899314839,-0.0011743280158177383,0.00012102318712253887,0.16158585147990406
